Thresholds,False Positive Rate,True Positive Rate
2.0,0.0,0.0
1.0,0.004610655737704918,0.12015810276679842
0.9999999999999998,0.004610655737704918,0.12806324110671938
0.9999999999999996,0.005122950819672131,0.13280632411067195
0.9999999999999993,0.0056352459016393444,0.1383399209486166
0.9999999999999991,0.006147540983606557,0.1422924901185771
0.9999999999999987,0.006147540983606557,0.14703557312252966
0.9999999999999984,0.006147540983606557,0.14861660079051384
0.9999999999999982,0.006147540983606557,0.14940711462450593
0.999999999999998,0.00665983606557377,0.1509881422924901
0.9999999999999978,0.007172131147540984,0.15177865612648223
0.9999999999999976,0.007172131147540984,0.15573122529644268
0.9999999999999971,0.007172131147540984,0.15810276679841898
0.9999999999999969,0.007684426229508197,0.15889328063241107
0.999999999999996,0.007684426229508197,0.16205533596837945
0.9999999999999956,0.007684426229508197,0.16284584980237155
0.9999999999999949,0.007684426229508197,0.16442687747035573
0.9999999999999909,0.007684426229508197,0.16996047430830039
0.9999999999999905,0.007684426229508197,0.17312252964426877
0.9999999999999876,0.007684426229508197,0.17707509881422925
0.999999999999986,0.007684426229508197,0.183399209486166
0.9999999999999833,0.007684426229508197,0.18735177865612648
0.9999999999999818,0.007684426229508197,0.18893280632411066
0.9999999999999767,0.007684426229508197,0.19367588932806323
0.9999999999999754,0.00819672131147541,0.19446640316205532
0.9999999999999722,0.00819672131147541,0.19604743083003953
0.9999999999999718,0.008709016393442622,0.19604743083003953
0.99999999999997,0.008709016393442622,0.1976284584980237
0.9999999999999682,0.009221311475409836,0.1976284584980237
0.9999999999999623,0.009221311475409836,0.20237154150197628
0.999999999999962,0.00973360655737705,0.20237154150197628
0.9999999999999618,0.00973360655737705,0.20316205533596837
0.9999999999999616,0.00973360655737705,0.20474308300395258
0.9999999999999596,0.010245901639344262,0.20474308300395258
0.9999999999999429,0.010245901639344262,0.20790513833992094
0.9999999999999307,0.010758196721311475,0.20790513833992094
0.9999999999998768,0.010758196721311475,0.22055335968379447
0.9999999999998754,0.011270491803278689,0.22055335968379447
0.9999999999998221,0.011270491803278689,0.22924901185770752
0.9999999999998159,0.0117827868852459,0.22924901185770752
0.9999999999997973,0.0117827868852459,0.2308300395256917
0.9999999999997937,0.012295081967213115,0.2308300395256917
0.9999999999997857,0.012295081967213115,0.2316205533596838
0.9999999999997808,0.012807377049180328,0.2316205533596838
0.9999999999994378,0.012807377049180328,0.25217391304347825
0.9999999999994353,0.01331967213114754,0.25217391304347825
0.9999999999992657,0.01331967213114754,0.25770750988142294
0.9999999999992397,0.013831967213114754,0.25770750988142294
0.9999999999991542,0.013831967213114754,0.2600790513833992
0.9999999999991422,0.014344262295081968,0.2600790513833992
0.9999999999988307,0.014344262295081968,0.26798418972332017
0.9999999999986497,0.015368852459016393,0.26798418972332017
0.9999999999985445,0.015368852459016393,0.27035573122529644
0.9999999999985305,0.015881147540983607,0.27035573122529644
0.9999999999982536,0.015881147540983607,0.27430830039525694
0.9999999999982216,0.01639344262295082,0.27430830039525694
0.9999999999976501,0.01639344262295082,0.2845849802371542
0.9999999999976203,0.016905737704918034,0.2845849802371542
0.9999999999961526,0.016905737704918034,0.29802371541501976
0.9999999999959419,0.017418032786885244,0.29802371541501976
0.9999999999937939,0.017418032786885244,0.3090909090909091
0.9999999999937021,0.017930327868852458,0.3090909090909091
0.9999999999896629,0.017930327868852458,0.31699604743083004
0.9999999999893361,0.018442622950819672,0.31699604743083004
0.9999999999887732,0.018442622950819672,0.3185770750988142
0.9999999999887692,0.018954918032786885,0.3185770750988142
0.9999999999848632,0.018954918032786885,0.32806324110671936
0.9999999999845202,0.0194672131147541,0.32806324110671936
0.9999999999843487,0.0194672131147541,0.32885375494071145
0.9999999999839702,0.019979508196721313,0.32885375494071145
0.9999999999807059,0.019979508196721313,0.33517786561264823
0.9999999999804645,0.020491803278688523,0.33517786561264823
0.9999999999785751,0.020491803278688523,0.3391304347826087
0.9999999999784934,0.021004098360655737,0.3391304347826087
0.9999999999763758,0.021004098360655737,0.34545454545454546
0.9999999999758808,0.02151639344262295,0.34545454545454546
0.999999999973588,0.02151639344262295,0.34703557312252964
0.9999999999725335,0.022540983606557378,0.34703557312252964
0.9999999999682716,0.022540983606557378,0.3533596837944664
0.9999999999673794,0.02305327868852459,0.3533596837944664
0.9999999999665761,0.02305327868852459,0.3541501976284585
0.9999999999655151,0.0235655737704918,0.3541501976284585
0.9999999999647069,0.0235655737704918,0.3557312252964427
0.9999999999639824,0.024077868852459015,0.3557312252964427
0.9999999999615641,0.024077868852459015,0.35731225296442687
0.9999999999608873,0.02459016393442623,0.35731225296442687
0.9999999999593074,0.02459016393442623,0.35810276679841896
0.9999999999559162,0.025102459016393443,0.35810276679841896
0.9999999999515492,0.025102459016393443,0.36284584980237156
0.9999999999482045,0.02612704918032787,0.36284584980237156
0.999999999940923,0.02612704918032787,0.3675889328063241
0.9999999999385478,0.02663934426229508,0.3675889328063241
0.999999999928116,0.02663934426229508,0.3723320158102767
0.9999999999278,0.027151639344262294,0.3723320158102767
0.9999999999245337,0.027151639344262294,0.37470355731225297
0.9999999999199058,0.027663934426229508,0.37470355731225297
0.9999999999036961,0.027663934426229508,0.38102766798418974
0.9999999999019806,0.02817622950819672,0.38102766798418974
0.9999999998816591,0.02817622950819672,0.3857707509881423
0.9999999998810742,0.028688524590163935,0.3857707509881423
0.9999999998670339,0.028688524590163935,0.391304347826087
0.9999999998617013,0.02971311475409836,0.391304347826087
0.9999999998616746,0.02971311475409836,0.39209486166007906
0.999999999858264,0.030225409836065573,0.39209486166007906
0.9999999998550233,0.030225409836065573,0.39446640316205533
0.9999999998534279,0.030737704918032786,0.39446640316205533
0.99999999984252,0.030737704918032786,0.3976284584980237
0.999999999842077,0.03125,0.3976284584980237
