Thresholds,False Positive Rate,True Positive Rate
2.0,0.0,0.0
1.0,0.0,0.011067193675889328
0.9999999999998515,0.0,0.030039525691699605
0.9999999999998381,0.0,0.03162055335968379
0.9999999999982683,0.0,0.045059288537549404
0.9999999999982281,0.0005122950819672131,0.045059288537549404
0.9999999999971783,0.0005122950819672131,0.048221343873517786
0.9999999999969789,0.0010245901639344263,0.048221343873517786
0.9999999999887368,0.0010245901639344263,0.05533596837944664
0.9999999999885965,0.0015368852459016393,0.05533596837944664
0.9999999999856131,0.0015368852459016393,0.05691699604743083
0.9999999999855154,0.0020491803278688526,0.05691699604743083
0.9999999999782299,0.0020491803278688526,0.06007905138339921
0.9999999999779303,0.0025614754098360654,0.06007905138339921
0.9999999999514189,0.0025614754098360654,0.06561264822134387
0.9999999999472173,0.0030737704918032786,0.06561264822134387
0.9999999995745865,0.0030737704918032786,0.08616600790513834
0.9999999995438491,0.003586065573770492,0.08616600790513834
0.9999999992120232,0.003586065573770492,0.09407114624505929
0.9999999991577946,0.004098360655737705,0.09407114624505929
0.9999999987475001,0.004098360655737705,0.09723320158102766
0.9999999987382786,0.004610655737704918,0.09723320158102766
0.9999999976184777,0.004610655737704918,0.10039525691699605
0.9999999974939924,0.005122950819672131,0.10039525691699605
0.9999999970953897,0.005122950819672131,0.10197628458498023
0.9999999969218039,0.0056352459016393444,0.10197628458498023
0.9999999956360808,0.0056352459016393444,0.1067193675889328
0.9999999955594445,0.006147540983606557,0.1067193675889328
0.9999999941900848,0.006147540983606557,0.11067193675889328
0.9999999935565849,0.00665983606557377,0.11067193675889328
0.9999999922297816,0.00665983606557377,0.11383399209486166
0.9999999922072368,0.007684426229508197,0.11383399209486166
0.9999999911771423,0.007684426229508197,0.11620553359683794
0.9999999911318677,0.00819672131147541,0.11620553359683794
0.9999999741668693,0.00819672131147541,0.12964426877470356
0.999999969862003,0.008709016393442622,0.12964426877470356
0.9999999563165533,0.008709016393442622,0.1367588932806324
0.9999999533431023,0.009221311475409836,0.1367588932806324
0.9999999439897322,0.009221311475409836,0.1422924901185771
0.9999999374743477,0.00973360655737705,0.1422924901185771
0.9999999319140178,0.00973360655737705,0.14466403162055336
0.9999999186347657,0.010245901639344262,0.14466403162055336
0.9999999004176111,0.010245901639344262,0.14782608695652175
0.9999998988360417,0.010758196721311475,0.14782608695652175
0.9999998931354482,0.010758196721311475,0.14940711462450593
0.9999998927868394,0.011270491803278689,0.14940711462450593
0.9999998821567387,0.011270491803278689,0.1509881422924901
0.9999998795355155,0.0117827868852459,0.1509881422924901
0.9999998508809524,0.0117827868852459,0.1549407114624506
0.9999998444002858,0.012295081967213115,0.1549407114624506
0.999999813804265,0.012295081967213115,0.15968379446640316
0.9999998120507805,0.012807377049180328,0.15968379446640316
0.9999998018782981,0.012807377049180328,0.16205533596837945
0.999999799923086,0.01331967213114754,0.16205533596837945
0.9999996774824315,0.01331967213114754,0.17391304347826086
0.9999996741157503,0.013831967213114754,0.17391304347826086
0.9999996633254523,0.013831967213114754,0.17470355731225296
0.9999996561774352,0.014344262295081968,0.17470355731225296
0.9999993816452948,0.014344262295081968,0.1841897233201581
0.9999993684912805,0.01485655737704918,0.1841897233201581
0.9999993557649443,0.01485655737704918,0.18498023715415018
0.9999993508549063,0.015368852459016393,0.18498023715415018
0.9999993299442,0.015368852459016393,0.1857707509881423
0.9999992886262159,0.015881147540983607,0.1857707509881423
0.999999273926331,0.015881147540983607,0.1865612648221344
0.9999992565005208,0.01639344262295082,0.1865612648221344
0.9999989717687309,0.01639344262295082,0.19288537549407114
0.9999989226753248,0.016905737704918034,0.19288537549407114
0.9999989077064736,0.016905737704918034,0.19446640316205532
0.9999988770142406,0.017418032786885244,0.19446640316205532
0.9999982636109174,0.017418032786885244,0.20632411067193676
0.9999981462348458,0.018954918032786885,0.20632411067193676
0.9999973740258329,0.018954918032786885,0.21027667984189724
0.9999973031657602,0.0194672131147541,0.21027667984189724
0.9999966748404217,0.0194672131147541,0.21185770750988142
0.9999965894222622,0.019979508196721313,0.21185770750988142
0.9999959560475817,0.019979508196721313,0.216600790513834
0.9999957321843576,0.020491803278688523,0.216600790513834
0.999995355925937,0.020491803278688523,0.21976284584980238
0.9999952878540197,0.021004098360655737,0.21976284584980238
0.999995199313753,0.021004098360655737,0.22055335968379447
0.999995167352183,0.02151639344262295,0.22055335968379447
0.9999947342218433,0.02151639344262295,0.22213438735177865
0.9999943192659512,0.022028688524590164,0.22213438735177865
0.9999929994029305,0.022028688524590164,0.2308300395256917
0.9999923124470504,0.02305327868852459,0.2308300395256917
0.9999841275568475,0.02305327868852459,0.25296442687747034
0.9999840180651827,0.0235655737704918,0.25296442687747034
0.9999834369349425,0.0235655737704918,0.2545454545454545
0.999983116906353,0.024077868852459015,0.2545454545454545
0.9999828180399691,0.024077868852459015,0.25533596837944667
0.9999816684771984,0.02459016393442623,0.25533596837944667
0.9999799735317362,0.02459016393442623,0.25770750988142294
0.9999798281430874,0.025102459016393443,0.25770750988142294
0.9999795260749258,0.025102459016393443,0.2616600790513834
0.9999791951744299,0.025614754098360656,0.2616600790513834
0.9999786294358651,0.025614754098360656,0.2624505928853755
0.9999782598772309,0.02612704918032787,0.2624505928853755
0.999977100803775,0.02612704918032787,0.26403162055335966
0.9999759240054307,0.027151639344262294,0.26403162055335966
0.9999690926190928,0.027151639344262294,0.2711462450592885
0.9999690276710351,0.027663934426229508,0.2711462450592885
0.9999638595061675,0.027663934426229508,0.2758893280632411
0.9999632193585886,0.02817622950819672,0.2758893280632411
0.9999524379309871,0.02817622950819672,0.28221343873517785
0.9999514686682501,0.028688524590163935,0.28221343873517785
0.9999382166894484,0.028688524590163935,0.28695652173913044
0.9999313745704541,0.02920081967213115,0.28695652173913044
0.9999299308576944,0.02920081967213115,0.2885375494071146
0.9999293366155091,0.02971311475409836,0.2885375494071146
0.9999247632288375,0.02971311475409836,0.2909090909090909
0.9999220355292469,0.030737704918032786,0.2909090909090909
0.9999212683213877,0.030737704918032786,0.291699604743083
0.9999207454214577,0.03125,0.291699604743083
0.9999029514449098,0.03125,0.2956521739130435
0.9999013541853412,0.031762295081967214,0.2956521739130435
0.9998990914733846,0.031762295081967214,0.2964426877470356
0.9998962785316178,0.03227459016393443,0.2964426877470356
0.9998870513892637,0.03227459016393443,0.29881422924901185
0.9998840665018148,0.033299180327868855,0.29881422924901185
0.9998812567754325,0.033299180327868855,0.29960474308300394
0.9998808131991045,0.03381147540983607,0.29960474308300394
0.9998768671150521,0.03381147540983607,0.30355731225296445
0.9998740721822267,0.03432377049180328,0.30355731225296445
0.9998711185334609,0.03432377049180328,0.3067193675889328
0.9998705175762322,0.03483606557377049,0.3067193675889328
0.9998612190892608,0.03483606557377049,0.308300395256917
0.9998581571781864,0.035860655737704916,0.308300395256917
0.9998405015726206,0.035860655737704916,0.3138339920948617
0.9998394507329447,0.03637295081967213,0.3138339920948617
0.9998197550390114,0.03637295081967213,0.3185770750988142
0.9998180773727873,0.036885245901639344,0.3185770750988142
0.9998091988795158,0.036885245901639344,0.3217391304347826
0.9998078204341013,0.03739754098360656,0.3217391304347826
0.9997786314393957,0.03739754098360656,0.3264822134387352
0.9997610001143592,0.038422131147540985,0.3264822134387352
0.9997370414522023,0.038422131147540985,0.33201581027667987
0.9997318489366417,0.0389344262295082,0.33201581027667987
0.9997298848262023,0.0389344262295082,0.33280632411067196
0.9997206923942176,0.039959016393442626,0.33280632411067196
0.9997197352750683,0.039959016393442626,0.33359683794466405
0.9997164624137219,0.040983606557377046,0.33359683794466405
0.999694244147877,0.040983606557377046,0.3367588932806324
0.9996919342294248,0.04149590163934426,0.3367588932806324
0.9996665748444586,0.04149590163934426,0.3391304347826087
0.9996665495679746,0.042008196721311473,0.3391304347826087
0.9996537661796847,0.042008196721311473,0.3422924901185771
0.9996466084111121,0.04252049180327869,0.3422924901185771
0.9996432646118291,0.04252049180327869,0.3430830039525692
0.9996374994709573,0.0430327868852459,0.3430830039525692
0.999602261344323,0.0430327868852459,0.34703557312252964
0.999585769922484,0.04456967213114754,0.34703557312252964
0.999574208699693,0.04456967213114754,0.3525691699604743
0.9995636270016709,0.04559426229508197,0.3525691699604743
0.9995494171975101,0.04559426229508197,0.3549407114624506
0.9995466866077009,0.04610655737704918,0.3549407114624506
0.9995378439836398,0.04610655737704918,0.3565217391304348
0.9995371077540754,0.0466188524590164,0.3565217391304348
0.9994684990029004,0.0466188524590164,0.3612648221343874
0.9994512464595523,0.04764344262295082,0.3612648221343874
0.9994312347655825,0.04764344262295082,0.36284584980237156
0.99940351090896,0.04918032786885246,0.36284584980237156
0.9993909515797753,0.04918032786885246,0.36442687747035574
0.9993854737015935,0.04969262295081967,0.36442687747035574
0.9993597612032169,0.04969262295081967,0.366798418972332
0.9993369478149313,0.0507172131147541,0.366798418972332
0.9993320077386985,0.0507172131147541,0.3675889328063241
0.9993187367419151,0.051741803278688527,0.3675889328063241
0.9992883705973967,0.051741803278688527,0.36996047430830037
0.9992752894201538,0.052766393442622954,0.36996047430830037
0.999230659067176,0.052766393442622954,0.3723320158102767
0.999228850466455,0.05327868852459016,0.3723320158102767
0.9992182162663937,0.05327868852459016,0.3731225296442688
0.9992047982828914,0.05430327868852459,0.3731225296442688
0.9991728696365584,0.05430327868852459,0.3739130434782609
0.9991233006381686,0.0548155737704918,0.3739130434782609
0.9990786828362589,0.0548155737704918,0.37707509881422924
0.9990782552099411,0.055327868852459015,0.37707509881422924
0.9990362263715789,0.055327868852459015,0.3778656126482213
0.9989863340532756,0.05635245901639344,0.3778656126482213
0.9988375744512806,0.05635245901639344,0.383399209486166
0.9988245405471194,0.056864754098360656,0.383399209486166
0.9987955035118558,0.056864754098360656,0.3857707509881423
0.9987663650289557,0.0584016393442623,0.3857707509881423
0.9987467072817308,0.0584016393442623,0.38735177865612647
0.9987364754875125,0.05891393442622951,0.38735177865612647
0.998641387847217,0.05891393442622951,0.39209486166007906
0.9985902140105203,0.05942622950819672,0.39209486166007906
0.9985482331502415,0.05942622950819672,0.39367588932806324
0.9985399649723434,0.060450819672131145,0.39367588932806324
0.9984219236289942,0.060450819672131145,0.3976284584980237
0.9983932726023536,0.06096311475409836,0.3976284584980237
0.9983481711784294,0.06096311475409836,0.4
0.9983367922225416,0.06147540983606557,0.4
0.9982309124071778,0.06147540983606557,0.40553359683794465
0.9981621575592581,0.061987704918032786,0.40553359683794465
0.9981297650243072,0.061987704918032786,0.40711462450592883
0.9980662888397894,0.0630122950819672,0.40711462450592883
0.998044098448788,0.0630122950819672,0.40948616600790516
0.99804223066232,0.06352459016393443,0.40948616600790516
0.9979921881256983,0.06352459016393443,0.41027667984189725
