,accuracy,f1metric,precision,recalll
1,0.7040721168790799,0.5672727272727273,0.667379679144385,0.4932806324110672
2,0.7059372085794218,0.6246031746031746,0.6270916334661355,0.6221343873517786
3,0.7140192726142369,0.5238095238095237,0.7586206896551724,0.4
4,0.7342244327012745,0.5722861430715357,0.779291553133515,0.45217391304347826
5,0.7454149829033261,0.6101856258924322,0.7667464114832536,0.5067193675889328
6,0.7559838358719304,0.6367422489588154,0.7678571428571429,0.5438735177865612
7,0.7559838358719304,0.6367422489588154,0.7678571428571429,0.5438735177865612
8,0.7541187441715884,0.6428893905191873,0.7494736842105263,0.5628458498023715
9,0.7600248678893379,0.6474885844748859,0.7664864864864865,0.5604743083003952
10,0.7622008082064035,0.650525354042942,0.7705627705627706,0.5628458498023715
11,0.7594031706558906,0.6485013623978201,0.7620064034151548,0.5644268774703557
12,0.7587814734224433,0.6501352569882778,0.7565582371458552,0.5699604743083004
13,0.7615791109729562,0.6540369869192603,0.7615546218487395,0.5731225296442688
14,0.7649984457569163,0.6597659765976597,0.7659352142110762,0.5794466403162055
15,0.7671743860739819,0.6698986337593654,0.7569721115537849,0.6007905138339921
16,0.766241840223811,0.6672566371681415,0.7577889447236181,0.5960474308300395
17,0.7690394777743239,0.6713843432109686,0.7620481927710844,0.6
18,0.7696611750077712,0.6713968957871397,0.7646464646464647,0.5984189723320158
19,0.7740130556419024,0.6867729426971133,0.7547348484848485,0.6300395256916996
20,0.7702828722412185,0.6765864332603939,0.7578431372549019,0.6110671936758894
21,0.7755672987255207,0.6844405594405595,0.7653958944281525,0.6189723320158103
22,0.7783649362760335,0.6901347240330291,0.7664092664092664,0.6276679841897234
23,0.7752564501087971,0.6863340563991324,0.760576923076923,0.6252964426877471
24,0.7792974821262045,0.6918402777777777,0.7670837343599615,0.6300395256916996
25,0.7752564501087971,0.6846925425207152,0.7636186770428015,0.6205533596837944
26,0.7786757848927572,0.6898954703832753,0.7681862269641125,0.6260869565217392
27,0.7786757848927572,0.690165361183638,0.7676669893514037,0.6268774703557313
28,0.7799191793596518,0.6948275862068966,0.7639810426540284,0.6371541501976284
29,0.7799191793596518,0.6940363007778738,0.765490943755958,0.6347826086956522
30,0.7811625738265465,0.6949740034662044,0.7689357622243528,0.6339920948616601
31,0.7792974821262045,0.6921075455333912,0.7665706051873199,0.6308300395256917
32,0.7792974821262045,0.6915725456125109,0.7675988428158148,0.6292490118577075
33,0.7820951196767174,0.6945533769063181,0.7737864077669903,0.6300395256916996
34,0.7808517252098228,0.6962516156828954,0.7651515151515151,0.6387351778656126
35,0.7817842710599938,0.6963667820069205,0.7688634192932188,0.6363636363636364
36,0.7811625738265465,0.6962899050905953,0.7663817663817664,0.6379446640316205
37,0.7820951196767174,0.6979750107712194,0.7670454545454546,0.6403162055335968
38,0.7833385141436121,0.7002150537634408,0.7679245283018868,0.6434782608695652
39,0.7796083307429282,0.695577501073422,0.7612781954887218,0.6403162055335968
40,0.7811625738265465,0.6960276338514679,0.7668886774500476,0.6371541501976284
41,0.7814734224432701,0.6960657155209685,0.7681297709923665,0.6363636363636364
42,0.7833385141436121,0.699439413540319,0.7694497153700189,0.6411067193675889
43,0.786136151694125,0.7039586919104992,0.7724268177525968,0.6466403162055336
44,0.787068697544296,0.7061347061347062,0.7720450281425891,0.6505928853754941
45,0.7848927572272303,0.7035132819194516,0.7680074836295603,0.6490118577075099
46,0.7845819086105067,0.7047294418406476,0.7643253234750462,0.6537549407114625
47,0.787068697544296,0.7071398033347583,0.7700186219739292,0.6537549407114625
48,0.7892446378613616,0.7102564102564102,0.7730232558139535,0.6569169960474308
49,0.7873795461610196,0.707442258340462,0.7707362534948742,0.6537549407114625
50,0.7867578489275723,0.7050730868443681,0.7728557964184731,0.6482213438735178
51,0.7889337892446379,0.7087087087087086,0.774859287054409,0.6529644268774704
52,0.7883120920111906,0.7070967741935485,0.7754716981132076,0.649802371541502
