,accuracy,f1metric,precision,recalll
1,0.7040721168790799,0.5672727272727273,0.667379679144385,0.4932806324110672
2,0.7059372085794218,0.6246031746031746,0.6270916334661355,0.6221343873517786
3,0.7140192726142369,0.5238095238095237,0.7586206896551724,0.4
4,0.7342244327012745,0.5722861430715357,0.779291553133515,0.45217391304347826
5,0.7454149829033261,0.6101856258924322,0.7667464114832536,0.5067193675889328
6,0.7559838358719304,0.6367422489588154,0.7678571428571429,0.5438735177865612
7,0.7600248678893379,0.6448942042318309,0.7711771177117712,0.5541501976284585
8,0.7622008082064035,0.650525354042942,0.7705627705627706,0.5628458498023715
9,0.7618899595896799,0.6492673992673993,0.7714907508161044,0.5604743083003952
10,0.7594031706558906,0.6566104702750665,0.7482305358948432,0.5849802371541502
11,0.7628225054398508,0.6706948640483384,0.7385931558935361,0.6142292490118577
12,0.7606465651227852,0.6528403967538323,0.7597061909758657,0.5723320158102767
13,0.764376748523469,0.662210338680927,0.7589376915219612,0.5873517786561265
14,0.7625116568231272,0.6610470275066549,0.7532861476238625,0.5889328063241107
15,0.7649984457569163,0.6606822262118491,0.7642782969885774,0.5818181818181818
16,0.7656201429903637,0.6591320072332729,0.7697993664202746,0.5762845849802372
17,0.7640658999067454,0.6576454668470906,0.7657563025210085,0.5762845849802372
18,0.7684177805408766,0.6666666666666667,0.7680412371134021,0.5889328063241107
19,0.7705937208579422,0.6693548387096775,0.7724922440537746,0.5905138339920949
20,0.7730805097917314,0.6749777382012466,0.7726809378185525,0.5992094861660079
21,0.7718371153248368,0.6743566992014196,0.7684529828109201,0.6007905138339921
22,0.7727696611750078,0.6749666518452645,0.7713414634146342,0.6
23,0.7709045694746658,0.6754733597534126,0.7624254473161034,0.6063241106719368
24,0.7733913584084551,0.6767184035476718,0.7707070707070707,0.6031620553359683
25,0.7740130556419024,0.6848721283051581,0.7581573896353166,0.6245059288537549
26,0.7730805097917314,0.6826086956521739,0.7584541062801933,0.6205533596837944
27,0.7774323904258627,0.69004329004329,0.7626794258373206,0.6300395256916996
28,0.7802300279763755,0.6938068427890862,0.7672413793103449,0.633201581027668
29,0.7796083307429282,0.69347168179853,0.7652671755725191,0.6339920948616601
30,0.7789866335094808,0.6934023285899095,0.7628083491461101,0.6355731225296443
31,0.7783649362760335,0.6920086393088554,0.7628571428571429,0.633201581027668
32,0.7824059682934411,0.6956521739130435,0.7729468599033816,0.6324110671936759
33,0.7814734224432701,0.6963282937365011,0.7676190476190476,0.6371541501976284
34,0.7820951196767174,0.6961421759861292,0.7706333973128598,0.6347826086956522
35,0.7820951196767174,0.6971922246220302,0.7685714285714286,0.6379446640316205
36,0.7811625738265465,0.6955017301038062,0.7679083094555874,0.6355731225296443
37,0.7820951196767174,0.6974536037980147,0.7680608365019012,0.6387351778656126
38,0.7808517252098228,0.6965131295738269,0.7646502835538752,0.6395256916996047
39,0.7848927572272303,0.7014667817083692,0.7720797720797721,0.6426877470355731
40,0.7820951196767174,0.6995285040720104,0.7640449438202247,0.6450592885375495
41,0.7855144544606777,0.7030981067125646,0.7714825306893296,0.6458498023715415
42,0.7845819086105067,0.7019354838709678,0.769811320754717,0.6450592885375495
43,0.7873795461610196,0.7056798623063684,0.7743153918791312,0.6482213438735178
44,0.7839602113770594,0.7010752688172043,0.7688679245283019,0.6442687747035574
45,0.786136151694125,0.7044673539518901,0.7714016933207902,0.6482213438735178
46,0.7876903947777433,0.7064890416845724,0.7740112994350282,0.649802371541502
47,0.786136151694125,0.7057313943541488,0.7688723205964585,0.6521739130434783
48,0.7858253030774013,0.705429670799487,0.7681564245810056,0.6521739130434783
49,0.7883120920111906,0.709594882729211,0.7703703703703704,0.6577075098814229
50,0.7892446378613616,0.7107508532423208,0.7720111214087118,0.658498023715415
51,0.7892446378613616,0.7092624356775301,0.7750702905342081,0.6537549407114625
52,0.7892446378613616,0.7087628865979382,0.7761053621825024,0.6521739130434783
