,accuracy,f1metric,precision,recalll
0,0.7040721168790799,0.5672727272727273,0.667379679144385,0.4932806324110672
1,0.7059372085794218,0.6246031746031746,0.6270916334661355,0.6221343873517786
2,0.7140192726142369,0.5238095238095237,0.7586206896551724,0.4
3,0.7342244327012745,0.5722861430715357,0.779291553133515,0.45217391304347826
4,0.7454149829033261,0.6101856258924322,0.7667464114832536,0.5067193675889328
5,0.7559838358719304,0.6367422489588154,0.7678571428571429,0.5438735177865612
6,0.7600248678893379,0.6448942042318309,0.7711771177117712,0.5541501976284585
7,0.7622008082064035,0.650525354042942,0.7705627705627706,0.5628458498023715
8,0.7618899595896799,0.6492673992673993,0.7714907508161044,0.5604743083003952
9,0.7594031706558906,0.6602282704126426,0.7423494570582428,0.5944664031620553
10,0.7625116568231272,0.6524112829845313,0.7684887459807074,0.566798418972332
11,0.7606465651227852,0.6534653465346535,0.7586206896551724,0.5739130434782609
12,0.7677960833074293,0.6568672485071199,0.7839912280701754,0.5652173913043478
13,0.7646875971401927,0.6548107615139079,0.7737068965517241,0.5675889328063242
14,0.7637550512900217,0.661319073083779,0.7579162410623085,0.5865612648221344
15,0.764376748523469,0.6541970802919707,0.7734627831715211,0.566798418972332
16,0.7656201429903637,0.6531738730450782,0.7810781078107811,0.5612648221343873
17,0.7646875971401927,0.671012603215993,0.7451737451737451,0.6102766798418973
18,0.7681069319241529,0.6593607305936073,0.7805405405405406,0.5707509881422925
19,0.76530929437364,0.6572855197458013,0.7718550106609808,0.5723320158102767
20,0.7681069319241529,0.6574839302112029,0.7842278203723987,0.5660079051383399
21,0.7699720236244949,0.673721340388007,0.7617148554336989,0.6039525691699604
22,0.7724588125582841,0.6687782805429864,0.782010582010582,0.5841897233201581
23,0.7628225054398508,0.6495176848874598,0.7752192982456141,0.5588932806324111
24,0.766241840223811,0.6597285067873303,0.7714285714285715,0.5762845849802372
25,0.7622008082064035,0.6567967698519516,0.7593360995850622,0.5786561264822134
26,0.7659309916070873,0.6733188720173536,0.7461538461538462,0.6134387351778656
27,0.7712154180913895,0.6852010265183918,0.7465051258154707,0.633201581027668
28,0.7715262667081132,0.6705513222770059,0.7743271221532091,0.591304347826087
29,0.7696611750077712,0.6719787516600265,0.7635814889336016,0.6
30,0.7612682623562325,0.6657963446475196,0.7405614714424008,0.6047430830039525
31,0.7715262667081132,0.6760687527545174,0.7639442231075697,0.6063241106719368
32,0.7681069319241529,0.6881270903010034,0.7302573203194321,0.6505928853754941
33,0.7705937208579422,0.6827171109200344,0.7483506126295947,0.6276679841897234
34,0.7600248678893379,0.6562778272484417,0.7512742099898063,0.5826086956521739
35,0.7649984457569163,0.669001751313485,0.7497546614327772,0.6039525691699604
36,0.7671743860739819,0.6898550724637681,0.7243478260869565,0.658498023715415
37,0.7702828722412185,0.6805015131863381,0.7509541984732825,0.6221343873517786
38,0.7746347528753497,0.7034764826175869,0.7288135593220338,0.6798418972332015
39,0.7628225054398508,0.6723915843709747,0.7359022556390977,0.6189723320158103
40,0.7693503263910476,0.6779513888888888,0.7516843118383061,0.6173913043478261
41,0.7609574137395089,0.6686772942697113,0.7348484848484849,0.6134387351778656
42,0.7640658999067454,0.6782534972445952,0.7312614259597806,0.6324110671936759
43,0.7646875971401927,0.684977111943404,0.7231985940246046,0.6505928853754941
44,0.7628225054398508,0.6773784355179704,0.7281818181818182,0.633201581027668
45,0.7696611750077712,0.6874736398144243,0.7368896925858951,0.6442687747035574
46,0.764376748523469,0.6675438596491229,0.7497536945812808,0.6015810276679842
47,0.7541187441715884,0.6770110249081257,0.700168918918919,0.6553359683794466
48,0.7547404414050357,0.6757090012330457,0.7037671232876712,0.649802371541502
49,0.7534970469381411,0.6724494010739362,0.7041522491349481,0.6434782608695652
50,0.7587814734224433,0.6692242114236998,0.7261794634597595,0.6205533596837944
51,0.755362138638483,0.677855096193205,0.7028862478777589,0.6545454545454545
52,0.7631333540565745,0.668407310704961,0.7434656340755083,0.6071146245059289
53,0.74914516630401,0.6781013163143199,0.6843800322061192,0.6719367588932806
54,0.7566055331053777,0.6771134020618558,0.7077586206896552,0.6490118577075099
55,0.7609574137395089,0.6880324543610548,0.7066666666666667,0.6703557312252965
56,0.764376748523469,0.6895986895986898,0.7153780798640612,0.6656126482213439
57,0.7625116568231272,0.6814011676396998,0.7210944395410415,0.6458498023715415
58,0.7547404414050357,0.6770364306180925,0.702037351443124,0.6537549407114625
59,0.7575380789555487,0.6752706078268109,0.7132805628847845,0.6411067193675889
60,0.7475909232203917,0.6661184210526316,0.6940874035989717,0.6403162055335968
61,0.7594031706558906,0.6825266611977031,0.7092924126172208,0.6577075098814229
62,0.7426173453528132,0.66231647634584,0.6840775063184499,0.641897233201581
63,0.7578489275722723,0.6844876468205752,0.7018272425249169,0.6679841897233202
64,0.7544295927883121,0.676759410801964,0.7014418999151824,0.6537549407114625
65,0.7451041342866024,0.6693548387096774,0.6831275720164609,0.6561264822134387
