,accuracy,f1metric,precision,recall
86,0.7625117063686272,0.7029523293353297,0.7189866045189468,0.6891428571428572
87,0.751942562362469,0.685944980800256,0.7106748494914576,0.6643809523809524
88,0.7586258566040838,0.6996492499620136,0.7108181541475425,0.6895238095238094
89,0.7687279542645016,0.7067392534653022,0.7333424834430556,0.6838095238095239
90,0.7615797887959629,0.7049128530213361,0.7128922315020775,0.6982857142857142
91,0.7665516270492942,0.7100669337688587,0.7204382114693173,0.7005714285714287
92,0.7681056286032958,0.7121158476934258,0.7211838537122672,0.7036190476190476
93,0.7651521797711534,0.7047531203440313,0.7232977331422414,0.6872380952380952
94,0.7685719499094305,0.708807479260516,0.7283482184160871,0.691047619047619
95,0.7643771124331,0.7074607712977364,0.717494747073567,0.6986666666666667
96,0.7637536992124861,0.7033139792902803,0.720804854230194,0.6876190476190477
97,0.7626662606444877,0.7029692933669764,0.7181761084859078,0.6891428571428571
98,0.7611115340508808,0.7017192214143668,0.7152905334108299,0.6887619047619047
99,0.7643761457136262,0.7052112219061616,0.7202046314871429,0.6914285714285714
100,0.764532995948237,0.7026475287614868,0.7250189853526849,0.681904761904762
101,0.7665516270492942,0.7083373463666809,0.7224731516596197,0.6948571428571428
102,0.7604888458698723,0.6989456621203882,0.7177455018564152,0.6819047619047619
103,0.7637551492916967,0.7045688586868396,0.7199963029992841,0.6902857142857142
104,0.7670177066755606,0.7035544126930875,0.7317798571187255,0.6777142857142857
105,0.76639840201271,0.7079731787612831,0.7229642222415359,0.694095238095238
106,0.7598676077680743,0.6988428926169615,0.7154684774762328,0.6834285714285714
107,0.7598690578472851,0.6986924401114171,0.7156912298522288,0.6826666666666668
108,0.7709029522404327,0.7129147100172427,0.7294628172143869,0.6971428571428572
109,0.7679502284478956,0.7096895596873598,0.7248870771376043,0.6952380952380952
110,0.7642213497578971,0.7060355947242047,0.718973605714744,0.6940952380952381
111,0.7704362684144954,0.7103647969311304,0.7321457176260242,0.6899047619047619
112,0.7682628413577092,0.7104207701395316,0.7247085525013393,0.6967619047619047
113,0.768415824714425,0.7094827403488114,0.7265073519255927,0.6937142857142857
114,0.764530095789816,0.7032409411568968,0.7240143776016377,0.6841904761904762
115,0.7702824391782401,0.7107633521727782,0.731267894128631,0.6918095238095239
116,0.7705916685698957,0.7100792022981732,0.73303867080067,0.6887619047619047
117,0.7715264863009809,0.7146940542961107,0.7295853364453968,0.7017142857142857
118,0.7685706206701541,0.7100841373126829,0.7260312698043705,0.6956190476190476
119,0.766862064840292,0.7059727682289928,0.7276910964306043,0.6868571428571428
120,0.7682625996778406,0.7102128903272037,0.7258161837062878,0.696
121,0.7723031245581791,0.7149890905032878,0.7307825113438016,0.7001904761904763
122,0.7693484673266944,0.7086849741505754,0.731143371979657,0.6883809523809524
123,0.7668623065201603,0.7103712678836005,0.7202285757753997,0.7013333333333333
124,0.7657730553531487,0.706141217018479,0.7229160379508384,0.6902857142857142
125,0.7620455059024266,0.7044700542200736,0.7140830789090773,0.6952380952380952
126,0.7713695152264359,0.7108624221611105,0.7340599923990854,0.6895238095238095
127,0.7589347234759366,0.6949039709086686,0.718618410002909,0.6731428571428572
128,0.7620445391829529,0.6992371685184999,0.7216072283217588,0.6784761904761905
129,0.7771210127353207,0.7128184231478181,0.7514648310036331,0.68
130,0.7814746338852093,0.729414163322275,0.7387484285247272,0.7241904761904763
131,0.7747892853647131,0.7142993000603555,0.7425397555529412,0.6918095238095238
132,0.7785222726124749,0.7279312634262901,0.7303672591446786,0.7268571428571429
133,0.7721456701238971,0.714570471167469,0.7308009980591443,0.6994285714285714
134,0.7754119735457216,0.7125236303951098,0.745651845007455,0.6826666666666668
135,0.7791426648347333,0.72852883668204,0.7305556857216392,0.7268571428571429
136,0.773860147110536,0.7043187784258411,0.7529885760402276,0.6643809523809524
137,0.7738596637507991,0.7213576431705216,0.725211392337019,0.7196190476190477
138,0.7696603551969026,0.7089884288955723,0.7324968352320029,0.6895238095238095
139,0.7805411453934005,0.7251395221831117,0.7422502297603912,0.7116190476190475
140,0.7743219973391046,0.7273770084306439,0.7175659036067612,0.7382857142857143
141,0.7792974607904624,0.7250916222018092,0.7394229750616846,0.7142857142857142
142,0.7782086929831875,0.7162211177395812,0.7505032282966475,0.6864761904761905
143,0.7752554858309135,0.7099183929675348,0.7517010214960388,0.6777142857142857
144,0.770592997809172,0.7184974240863081,0.7198486571594066,0.7188571428571429
145,0.776965854259789,0.7176372114886573,0.7425616221610681,0.6952380952380952
146,0.7810077083794036,0.7147961554975368,0.763314182840369,0.6739047619047619
147,0.7733923757251906,0.724116232705416,0.7214943349734684,0.7314285714285715
148,0.7755673737011218,0.7185509866890772,0.7365913731021709,0.7028571428571428
149,0.7705939645286457,0.7163638397305501,0.7245321582148792,0.7116190476190477
150,0.7726156166280582,0.7096472255903611,0.7441162900390962,0.6815238095238095
151,0.7796071735418547,0.7205547716521625,0.747303875239373,0.6986666666666667
152,0.7769664584594601,0.7217533004672827,0.734999280322562,0.7104761904761905
153,0.7800757908067395,0.7296642545028228,0.7327817275211794,0.7287619047619048
154,0.7735456007617748,0.7143150519662889,0.7371514865901564,0.6948571428571428
155,0.7786756184889934,0.7259783591068885,0.7344077891125211,0.7180952380952381
156,0.7780570388657481,0.7149792445867541,0.7507050211337359,0.6826666666666666
157,0.7738572469521149,0.708978381040235,0.7483213609630373,0.6773333333333333
158,0.7789870229994647,0.7174316559448128,0.7495742902591006,0.6895238095238095
159,0.7699723639070452,0.7161078513723477,0.7217303580301124,0.7123809523809523
160,0.7774327797655947,0.7186076286708809,0.7429731245817293,0.6967619047619047
161,0.7710602858347804,0.7231162076876985,0.7168597999502696,0.7318095238095238
162,0.7814736671657356,0.7252283023831654,0.7460093301669806,0.7081904761904763
163,0.7761923578408803,0.7186707834942649,0.7382480678875574,0.7017142857142858
164,0.7654661219202433,0.7097567673656953,0.7177667004860637,0.704
165,0.7721479660826472,0.7185698708126441,0.7287627600420326,0.715047619047619
166,0.7763430452388461,0.7237077397961087,0.7316827406124597,0.7188571428571429
167,0.7705928769692378,0.711770075102172,0.7302015686840515,0.6944761904761906
168,0.775100448195316,0.7098981068635829,0.7524884088629491,0.6758095238095239
169,0.7768103332644545,0.7189861267510382,0.7407858031614779,0.7001904761904763
170,0.7729248460197138,0.7087860672088917,0.744049461374292,0.6780952380952381
171,0.7713708444657124,0.7135724752806493,0.730368894308007,0.6994285714285715
172,0.773546204961446,0.7172109955489165,0.7320386098074747,0.7043809523809524
173,0.7746340060492471,0.718832832644698,0.7329922169842007,0.7062857142857143
174,0.7774312088464499,0.7218346991999303,0.7372126405260955,0.708952380952381
175,0.7746343685690497,0.7074388263623487,0.7533964303959719,0.6727619047619047
176,0.771060648354583,0.7159022687167427,0.726391439334698,0.7081904761904763
177,0.7754124569054585,0.7194578285856691,0.7344650787577814,0.7074285714285715
178,0.7792969774307255,0.7097388219489027,0.765719703402931,0.6617142857142857
179,0.7771224628145312,0.718939451805166,0.7408837925705619,0.699047619047619
180,0.7755679779007927,0.7209934242700495,0.7327017777389628,0.7116190476190476
181,0.776191511961341,0.7251643456748516,0.7287866799738277,0.7238095238095238
182,0.7763430452388462,0.7144859817035618,0.7463012355725109,0.6864761904761905
183,0.7707503314035196,0.712562844366249,0.7311006502254366,0.7013333333333334
184,0.7760332116475197,0.7189234463128392,0.7365193473735123,0.7028571428571428
185,0.7766568665480019,0.7162725167745833,0.7452914092761767,0.6944761904761905
186,0.7719934118067866,0.7227922178919635,0.7169756317758432,0.7291428571428572
187,0.7743242932978547,0.7123715579615548,0.7419895415471336,0.6868571428571428
188,0.7737018467967146,0.7097239655637141,0.7445669211298647,0.6784761904761905
189,0.7726138040290451,0.7113911763163792,0.7381260620681529,0.688
190,0.7651526631308901,0.7191982430879063,0.7027472537614076,0.7386666666666667
191,0.7667083564439707,0.7071146121273518,0.7259320520970397,0.691047619047619
192,0.7816288256412672,0.7307079915419535,0.7369923506814953,0.7264761904761905
193,0.7713699985861727,0.7052038775120483,0.7449583440258103,0.6704761904761904
194,0.775410523466511,0.7201848128000687,0.7336865604442567,0.7085714285714286
195,0.7719918408876418,0.7154871671776027,0.7290746921726142,0.704
196,0.776809970744652,0.713825204197339,0.7489179333770044,0.6838095238095238
197,0.7760344200468617,0.7238177302481485,0.7306791330203943,0.7203809523809525
198,0.776812266703402,0.7198388122941342,0.7364663761439979,0.7051428571428572
199,0.7771225836544653,0.7220911370525146,0.7351837446584717,0.7112380952380952
200,0.7735460841215118,0.7204023975205109,0.727295527030204,0.7154285714285714
201,0.7741667180236387,0.7168854513831586,0.7339107314522003,0.7013333333333334
202,0.7727673915854321,0.7135222214504178,0.7366857112726378,0.6940952380952382
203,0.776188128443183,0.7164383495391691,0.7426015070426024,0.6948571428571428
204,0.7763449786777936,0.7177666177212669,0.742068660721914,0.6979047619047619
205,0.7737013634369777,0.7173684767546223,0.7320659095359601,0.7062857142857143
206,0.7671723817913553,0.7079669422218273,0.7261981417037078,0.6921904761904762
207,0.7758780531719879,0.7226134245425362,0.7300616718150187,0.7192380952380952
208,0.7715263654610467,0.7143252710561084,0.7292059120524429,0.7017142857142856
209,0.7782096597026612,0.7204717559340907,0.7421652989211347,0.7017142857142857
210,0.7768120250235336,0.7171728587995252,0.741889058756149,0.6948571428571428
211,0.7723063872364028,0.7162977496128192,0.7293241912411464,0.707047619047619
212,0.7746356978083261,0.7129373736459972,0.7441793875458661,0.6887619047619047
213,0.7726138040290451,0.7190715700689165,0.7255911439284836,0.7135238095238094
214,0.7730821796140613,0.7143604603764683,0.734512907655741,0.6982857142857142
215,0.7747906146039895,0.7116825187495046,0.7449047524446898,0.683047619047619
216,0.7685732791487069,0.7121711615450605,0.7238458937560356,0.7032380952380952
217,0.7699721222271766,0.7100087812674266,0.7325213030654131,0.6902857142857142
218,0.7690370628162231,0.7062529934836388,0.7353305319359191,0.6807619047619047
219,0.7752571775899925,0.7217252225731177,0.7302673478254968,0.7146666666666667
220,0.7737028135161884,0.7179166554076093,0.7306045711220122,0.7085714285714286
221,0.7729267794586614,0.7212287756394525,0.7270960486189642,0.7222857142857143
222,0.7746366645277998,0.7163427815726697,0.7366046992847586,0.6982857142857143
223,0.7761883701230513,0.7155991975377451,0.7443524949900214,0.6937142857142857
224,0.774943477120771,0.7188589117252552,0.7346177266747465,0.7047619047619048
225,0.7749438396405737,0.7124216222759941,0.7460280859952555,0.6841904761904762
226,0.7754108859863137,0.7178545537767101,0.7368452370973053,0.7013333333333333
227,0.7758772072924484,0.7228335765409494,0.7300833095252426,0.7161904761904762
228,0.7819374508332518,0.7305003477157058,0.7380527156218796,0.7253333333333333
229,0.7744776391743733,0.7171241542453941,0.7344889886055166,0.7013333333333334
230,0.775098756436237,0.71737995250281,0.7399134289010141,0.7013333333333334
231,0.7730804878549825,0.7248559117084314,0.7174075265229979,0.7325714285714285
232,0.7747915813234632,0.7199133758196847,0.7323004243152929,0.710095238095238
233,0.776655295628857,0.7192464329522824,0.740350406854895,0.7036190476190477
234,0.7800755491268709,0.7283144428032509,0.7369377080264164,0.7234285714285715
235,0.7738566427524438,0.7198321724962617,0.728036574971509,0.7127619047619048
236,0.7747897687244498,0.7134390154896676,0.7418799344858089,0.6872380952380953
237,0.7681062328029669,0.7175960261797037,0.7136717288609308,0.7226666666666667
238,0.7774332631253316,0.7241269075611735,0.7329760174006563,0.7158095238095239
239,0.772302641198442,0.7225501669322675,0.719660904850077,0.728
240,0.7740130096273176,0.7209422333764524,0.7266942973571592,0.7161904761904762
241,0.774478605893847,0.7241560852724753,0.7243584188610187,0.7264761904761905
242,0.7747904937640552,0.7144302312226901,0.7402881715511158,0.6918095238095238
243,0.7789882313988068,0.7244432654175025,0.7386831154603464,0.712
244,0.7768097290647835,0.7262993612422743,0.7281243489711272,0.7264761904761905
245,0.7743240516179863,0.7154876333895099,0.7369007403674613,0.6967619047619047
246,0.7824067931377419,0.7234044338516208,0.7516762795628364,0.6986666666666667
247,0.7715245528620335,0.7086391329249668,0.7384066474118547,0.6841904761904762
248,0.7704369934541007,0.7233962820455215,0.7128501488202948,0.7367619047619047
249,0.7704369934541007,0.7188118063989837,0.7182716688178539,0.7207619047619047
250,0.7712139942311016,0.7151448808575805,0.7274539999914593,0.7055238095238094
251,0.7769671834990652,0.7163155340397929,0.7451563981054012,0.6906666666666668
252,0.7721451867641603,0.7084644225858956,0.7425939592750599,0.681142857142857
253,0.7696619261160474,0.7133653245968681,0.7284919896699913,0.7032380952380952
254,0.7752577817896635,0.7135194270121964,0.7431540497905583,0.6864761904761905
255,0.7743224806988416,0.7124642993470915,0.741564963144495,0.686095238095238
256,0.7727683583049058,0.7118597786573542,0.7379979865376738,0.6880000000000001
257,0.776343528598583,0.7111969394905192,0.7519025763031191,0.6758095238095237
258,0.7718351114929654,0.7214886647484178,0.7192604400654566,0.724952380952381
259,0.7702842517772533,0.7121420001980737,0.7293262135197935,0.6979047619047619
260,0.7737016051168462,0.7216520379525571,0.724794699646669,0.7196190476190476
261,0.7715223777432175,0.7213652210072561,0.718627774203655,0.7253333333333332
262,0.7733910464859143,0.7189061926960749,0.7280965023310477,0.7108571428571429
263,0.7724575579941053,0.715695117186563,0.7310424673405873,0.7036190476190477
264,0.7772744794517734,0.7265638450599218,0.727711134440891,0.7264761904761905
265,0.7764992912737859,0.7226408047690344,0.7328820359524031,0.7135238095238094
266,0.7698182929909214,0.7116881960263608,0.7298884202276379,0.6975238095238095
267,0.7713714486653833,0.7192698740685597,0.7213572045757142,0.7177142857142857
268,0.7699718805473084,0.7104141511866489,0.7305712505991121,0.6918095238095239
269,0.7788321062038014,0.721724123546305,0.7419518032736978,0.7036190476190476
270,0.7718339030936232,0.7147646719550733,0.7307999100746603,0.7005714285714285
271,0.7682619954781696,0.7071259568451704,0.7316883355478557,0.6864761904761905
272,0.7710593191153066,0.712939989726926,0.7301398447581836,0.699047619047619
273,0.7796081402613284,0.7229308547807476,0.7419788314980387,0.707047619047619
274,0.7715252779016388,0.721845830424006,0.7184089011272591,0.728
275,0.7688840794595072,0.7084607386157844,0.7312830766756354,0.6891428571428572
276,0.7783651806979957,0.722412254356323,0.740193377850102,0.7085714285714285
277,0.7693489506864312,0.7122650943763877,0.7254503912477486,0.7001904761904761
278,0.7707488813243091,0.7173360806301258,0.7233867706598749,0.7135238095238094
279,0.7690385128954336,0.7124097578474649,0.7255333223989942,0.702095238095238
280,0.7752581443094663,0.7211903485418981,0.7320938622178879,0.7131428571428572
281,0.7732354046506457,0.7160809987822461,0.7330525566493322,0.7017142857142857
282,0.7771213752551234,0.7235549571975668,0.733020789064006,0.7177142857142857
283,0.7757214446172455,0.7187133752666864,0.7392596840116724,0.7043809523809524
284,0.7735453590819066,0.7219645955159076,0.7238152079869412,0.7211428571428572
285,0.7746346102489181,0.7196295172433202,0.7318976958458931,0.7093333333333333
286,0.7671733485108291,0.7092212844298266,0.7249553283435807,0.6982857142857143
287,0.7710590774354382,0.7134264215962636,0.7298977434643003,0.6982857142857143
288,0.7718351114929654,0.7179981964910065,0.7241652998051523,0.7131428571428571
289,0.7721469993631735,0.719774174141115,0.7232029002130007,0.7192380952380952
290,0.771837769971518,0.710787318617637,0.7372407735949472,0.6876190476190477
291,0.7771198043359785,0.7222159739183697,0.7376524786664989,0.7116190476190476
292,0.7724604581525265,0.7150365265273095,0.7322556731305981,0.6998095238095238
293,0.7772784671696025,0.7204227382051676,0.7385731721260774,0.704
294,0.7688835960997703,0.715044145090812,0.7195533201475458,0.712
295,0.7699693429086898,0.7094455193556605,0.7346073321612331,0.6895238095238095
296,0.7774325380857263,0.7212477565875431,0.7374126240040303,0.7066666666666668
297,0.7712155651502463,0.7051644851026533,0.7433030733830069,0.672
298,0.7780536553475901,0.7215152215553297,0.7393931416926264,0.7066666666666667
299,0.7752559691906503,0.7204866140901027,0.7315393280525371,0.7100952380952381
300,0.7783645764983246,0.7231641578029268,0.7371852107444313,0.7104761904761905
301,0.7749452897197843,0.7146280819009417,0.7410394171799078,0.6921904761904762
302,0.7695039883220287,0.718557287992971,0.7166473442557151,0.7219047619047619
303,0.7705933603289746,0.7190275926813909,0.718642252220724,0.7203809523809523
304,0.7746346102489181,0.7152632452746028,0.7383527379889463,0.6940952380952381
305,0.7726121122699661,0.7126404737708543,0.7344930869837879,0.6937142857142857
306,0.7751011732349213,0.7149087502815401,0.7401893077170241,0.6921904761904761
307,0.7713704819459096,0.7100084141000613,0.7367231042636085,0.6880000000000001
308,0.774790372924121,0.7207332231264876,0.7300405742729772,0.7142857142857142
309,0.7732348004509746,0.7231251897803055,0.7233148924082906,0.724952380952381
310,0.7789862979598594,0.7236409674861541,0.7388621314681976,0.710095238095238
311,0.7764989287539832,0.7250813486254252,0.728655981897406,0.7257142857142858
312,0.7723026411984422,0.7213192514760578,0.7203844193111537,0.7226666666666668
313,0.774480901852597,0.726207251728886,0.7198168211627202,0.732952380952381
314,0.7766551747889228,0.7198780944939035,0.7375286383803278,0.7043809523809523
315,0.7808504956249902,0.7284577886659471,0.737476671725947,0.7203809523809523
316,0.7729259335791218,0.7195376868679962,0.7258337272677655,0.7146666666666668
317,0.7735475342007225,0.7138354886721368,0.737292745556477,0.6921904761904762
318,0.7735446340423012,0.7213483616902964,0.7251126453053927,0.7192380952380952
319,0.7688855295387176,0.714616927916277,0.7212107453833749,0.7093333333333334
320,0.7754112485061164,0.7073248174598675,0.7551208005312123,0.665904761904762
321,0.7799185780523261,0.7200113367888263,0.7482591640342986,0.6940952380952381
322,0.7738586970313254,0.7243683083855297,0.7218559515650669,0.7287619047619047
323,0.7735433048030249,0.7218601330162041,0.723813753838219,0.7207619047619047
324,0.7771218586148602,0.723998012586766,0.7318382232898066,0.716952380952381
325,0.7803862285977371,0.7240699361462449,0.743628344010322,0.7062857142857143
326,0.772925571059319,0.7152912861271272,0.7323898799700069,0.6998095238095238
327,0.7755670111813192,0.7164081280128429,0.7394950265466139,0.6948571428571428
328,0.7758758780531719,0.7136036293062398,0.7462103533819844,0.6853333333333333
329,0.7738571261121805,0.7212914139312494,0.7262430728461865,0.7173333333333333
330,0.7800742198875946,0.7297062311137356,0.7335572856394459,0.7291428571428572
331,0.7705956562877248,0.7090240280965162,0.7387238201473177,0.6872380952380952
332,0.7802288950033895,0.7197614511536289,0.7498611637330163,0.6925714285714285
333,0.773701484276912,0.7157496922157773,0.734007349975235,0.6994285714285715
334,0.7732341962513035,0.7213292759959222,0.724001255304719,0.72
335,0.771680315537236,0.7116765487768547,0.7338437256198669,0.691047619047619
336,0.7755679779007928,0.7249329699234957,0.7254619740863164,0.7253333333333334
337,0.7718372866117812,0.71932163566201,0.7219551864595826,0.7173333333333334
338,0.7733921340453221,0.7157985519460071,0.7336067329469937,0.7013333333333334
339,0.7729258127391875,0.7128794244656478,0.736704399211176,0.6910476190476191
340,0.7704389268930483,0.722598337576002,0.7136085218861837,0.7333333333333333
341,0.7729229125807663,0.7165016953882357,0.7319716432204959,0.702857142857143
342,0.7701289724617874,0.7075669433438526,0.737558985089399,0.681904761904762
343,0.7698144261130264,0.7134621962684276,0.7249018747450253,0.7043809523809523
344,0.7738567635923779,0.7102963646469826,0.7442954991462736,0.6803809523809524
345,0.7747908562838578,0.7198627778547986,0.7316053303399359,0.7097142857142857
346,0.7724602164726582,0.7155501293401951,0.7300577193572447,0.7020952380952381
347,0.769039962974644,0.7040194205918547,0.7379551265832932,0.6739047619047619
348,0.7704365100943639,0.7123495618085659,0.7295169348260785,0.6982857142857143
349,0.7662428810173756,0.716546106560122,0.7093963820117372,0.7245714285714285
350,0.7751014149147897,0.7093658863708573,0.7498805512667027,0.6735238095238095
351,0.7705933603289747,0.717889799335641,0.721681503774237,0.716952380952381
352,0.7699706721479661,0.7145162844063762,0.7256368230806871,0.7097142857142856
353,0.7676418449357797,0.7090539275024043,0.724667400069722,0.6963809523809523
354,0.770439893612522,0.7230294534012535,0.7133727619891554,0.734095238095238
355,0.76903984213471,0.7085664451426775,0.7303812121332376,0.6887619047619047
356,0.771837769971518,0.7172027488749929,0.7265002735291956,0.7100952380952381
357,0.767794586612627,0.7185487178743178,0.7112434533109704,0.7264761904761906
358,0.7716816447765126,0.7049580322725371,0.7465166144874625,0.6693333333333333
359,0.7626680732435009,0.7057628405806745,0.7146733450815125,0.6979047619047619
360,0.7799194239318656,0.7230081993641024,0.7440462050765471,0.7051428571428572
361,0.7730796419754429,0.7162170694125299,0.7334631823193825,0.7032380952380952
362,0.7709052481991828,0.714532954779456,0.727597978600086,0.7040000000000001
363,0.7774335048051999,0.7222197421884532,0.736015279794122,0.7108571428571429
364,0.7738579719917199,0.7051229262168452,0.7543141384753584,0.6643809523809524
365,0.7615791845962919,0.7029555395594016,0.7157792617287134,0.6918095238095238
366,0.7727694458643136,0.7263672479688263,0.7140591473912418,0.7394285714285714
367,0.7648427086996294,0.7194010337720573,0.7011567090853841,0.7398095238095238
368,0.7673312863048477,0.7151277589617069,0.7156530218618908,0.7165714285714285
369,0.7732331086918958,0.7140513178899468,0.7367984026169923,0.6963809523809523
370,0.7747895270445815,0.7132463416159165,0.7435499770132353,0.688
371,0.7712138733911673,0.714052260158124,0.7311237965185646,0.700952380952381
372,0.7744794517733864,0.7146570045655395,0.7395876987314278,0.6918095238095238
373,0.7665529562885706,0.7057304605274793,0.7301023667081532,0.689904761904762
