,accuracy,f1metric,precision,recall
1,0.6914825972368741,0.5547840617201943,0.6747645994029691,0.47161904761904766
2,0.6958374267861048,0.5699220512297666,0.6758427687967704,0.5074285714285713
3,0.7104449205537853,0.6246540143501077,0.6644343211968209,0.595047619047619
4,0.7276953045226764,0.6199344499299514,0.7304340819118732,0.5512380952380952
5,0.7336013563074216,0.6261493652316472,0.7440428409551368,0.5512380952380952
6,0.7382644485288343,0.6205391452087137,0.7586024231400411,0.532952380952381
7,0.740440413224239,0.6235766139598624,0.7665124505509109,0.528
8,0.7348464909895703,0.6501391173651301,0.7048327787809061,0.6049523809523809
9,0.7482110251939179,0.6559778833666903,0.7444866618876456,0.5904761904761905
10,0.7480559875583204,0.6386829881289561,0.7718842343042687,0.5500952380952382
11,0.746966857231243,0.6395647332738029,0.7648155614571536,0.5531428571428572
12,0.7530286716911911,0.6485989880659526,0.7748143223661303,0.5596190476190477
13,0.758935448515542,0.6462104137249609,0.8048960631096141,0.540952380952381
14,0.7598679702878769,0.6588983395737257,0.7843241439890016,0.5714285714285714
15,0.7570711300104769,0.6700842670371706,0.7580218211423929,0.6102857142857143
16,0.7654638259614932,0.6716246485941755,0.7850448085303098,0.5881904761904762
17,0.7654639468014273,0.6756737671675381,0.7795829489375805,0.6019047619047619
18,0.7600236121231456,0.6695220991990212,0.7696188089606325,0.6045714285714285
19,0.7685714665496935,0.6779742202325311,0.7926677911857677,0.5996190476190477
20,0.7744788475737154,0.6979394239898709,0.7711649461296636,0.6388571428571428
21,0.7663930850556044,0.658933300331616,0.8121028311221851,0.56
22,0.7699716388674398,0.6773924585339411,0.7929969780505294,0.5942857142857143
23,0.7704359058946928,0.67280239182736,0.8082288316093618,0.5798095238095238
24,0.7710576273562276,0.6641075695835037,0.8281573382539245,0.5573333333333333
25,0.776187161723709,0.6902879053529766,0.7930854099394737,0.6137142857142857
26,0.769972363907045,0.6844392711173614,0.7801989485957308,0.619047619047619
27,0.7709052481991829,0.6868379932868788,0.7791950990895207,0.6236190476190476
28,0.7760306740089011,0.680100552014691,0.8142407222957913,0.5855238095238094
29,0.7632885863056936,0.6640335293636601,0.7911985248082696,0.5862857142857143
30,0.7778972884727161,0.7076594597138675,0.7683506331180482,0.6601904761904762
31,0.775256935910124,0.6888903816818,0.7945497248713969,0.619047619047619
32,0.7740127679474491,0.6804019460915927,0.8018784606042709,0.5961904761904762
33,0.7663955018542887,0.6636477696829346,0.8058306894793483,0.5744761904761905
34,0.7687248124262122,0.6873188075086075,0.7766715907322983,0.6270476190476191
35,0.7794521359062573,0.6933542002964913,0.8028512000346011,0.6140952380952381
36,0.7723010702792974,0.6919842721754995,0.7786082729985162,0.6308571428571428
37,0.7723019161588368,0.7009580146194644,0.7625054517447353,0.6651428571428571
38,0.7792969774307255,0.6997019272372961,0.7873661571982354,0.6327619047619047
39,0.780848683025977,0.7066715107403353,0.7792214439880601,0.6487619047619048
40,0.7758764822528431,0.6916482738357637,0.7934127881268678,0.6220952380952381
41,0.7766566248681335,0.6842825701820554,0.8117669311708694,0.5992380952380952
42,0.7713666150680147,0.6678224732276181,0.8172192399700761,0.5721904761904761
43,0.774943960480508,0.7064749531061979,0.759172334002423,0.6708571428571428
