,accuracy,f1metric,precision,recalll
1,0.6946689462231893,0.5547875354107649,0.6695842450765864,0.473592571096924
2,0.7034504196456326,0.6287215411558669,0.632413388138579,0.6250725478816018
3,0.70578178427106,0.4875473741201949,0.8116268589454709,0.3484232927065196
4,0.7287845819086105,0.5467532467532468,0.8316870802054523,0.4072354420584252
5,0.7391980105688529,0.5788152610441767,0.8238656663093962,0.4461211065970207
6,0.7456481193658688,0.595776213412375,0.8237704918032787,0.4666279744631457
7,0.7476686353745726,0.6015462019879739,0.8224832214765101,0.4741729541497388
8,0.7477463475287535,0.6009343496434718,0.824283305227656,0.4728187270265042
9,0.7495337270749145,0.6046853918802895,0.8260723860589813,0.4768814083962082
10,0.7514765309294373,0.6095238095238095,0.8262164846077458,0.4828786999419617
11,0.7535747590923221,0.6160552124954596,0.8233009708737864,0.4921648287869994
12,0.7580043518806341,0.6378227494766224,0.799650043744532,0.53047011027278
13,0.7623562325147654,0.6481822365393464,0.7996026114107295,0.5449796865931514
14,0.7648430214485545,0.6489559164733179,0.81048971312663,0.5411104662410524
15,0.7639104755983835,0.6435945565462224,0.8175856929955291,0.530663571290385
