,accuracy,f1metric,precision,recalll
1,0.7040721168790799,0.5672727272727273,0.667379679144385,0.4932806324110672
2,0.7059372085794218,0.6246031746031746,0.6270916334661355,0.6221343873517786
3,0.7056263599626982,0.4759269507470946,0.7933579335793358,0.33992094861660077
4,0.7276966117500777,0.5345377258235919,0.8152350081037277,0.3976284584980237
5,0.7429281939695368,0.5743695316520845,0.8230088495575221,0.44110671936758894
6,0.7510102580043518,0.5968797181680926,0.8213296398891967,0.46877470355731227
7,0.7531861983214174,0.6022044088176353,0.8221614227086184,0.475098814229249
8,0.7522536524712465,0.600501253132832,0.8205479452054795,0.4735177865612648
9,0.7547404414050357,0.6053026513256627,0.8242506811989101,0.4782608695652174
10,0.7559838358719304,0.60964694181999,0.82171581769437,0.48458498023715413
11,0.7566055331053777,0.613714849531327,0.8162729658792651,0.491699604743083
12,0.757227230338825,0.6321243523316064,0.782051282051282,0.5304347826086957
13,0.7628225054398508,0.6449511400651466,0.7839366515837104,0.5478260869565217
14,0.766241840223811,0.645617342130066,0.7992998833138857,0.541501976284585
15,0.7634442026732982,0.6388229710488846,0.7992874109263658,0.5320158102766799
16,0.7671743860739819,0.6514657980456026,0.7918552036199095,0.5533596837944664
17,0.7649984457569163,0.6467289719626167,0.7908571428571428,0.5470355731225296
