,accuracy,f1metric,precision,recalll
1,0.7040721168790799,0.5672727272727273,0.667379679144385,0.4932806324110672
2,0.7059372085794218,0.6246031746031746,0.6270916334661355,0.6221343873517786
3,0.7056263599626982,0.4759269507470946,0.7933579335793358,0.33992094861660077
4,0.7276966117500777,0.5345377258235919,0.8152350081037277,0.3976284584980237
5,0.7429281939695368,0.5743695316520845,0.8230088495575221,0.44110671936758894
6,0.7510102580043518,0.5968797181680926,0.8213296398891967,0.46877470355731227
7,0.7541187441715884,0.6039058587881824,0.8237704918032787,0.4766798418972332
8,0.7559838358719304,0.60964694181999,0.82171581769437,0.48458498023715413
9,0.7559838358719304,0.60964694181999,0.82171581769437,0.48458498023715413
10,0.7559838358719304,0.6291922531884743,0.7816901408450704,0.5264822134387351
11,0.7618899595896799,0.6430568499534017,0.7832009080590239,0.5454545454545454
12,0.7631333540565745,0.645910780669145,0.7835400225479143,0.549407114624506
13,0.7659309916070873,0.6449787835926449,0.7990654205607477,0.5407114624505929
14,0.76530929437364,0.6426881211547563,0.8007075471698113,0.5367588932806324
15,0.76530929437364,0.6426881211547563,0.8007075471698113,0.5367588932806324
16,0.7649984457569163,0.6440677966101696,0.7962747380675204,0.5407114624505929
17,0.7622008082064035,0.6440204746393672,0.7828054298642534,0.5470355731225296
18,0.7659309916070873,0.6499302649930265,0.7889390519187359,0.5525691699604743
19,0.7674852346907056,0.647834274952919,0.8009313154831199,0.5438735177865612
20,0.7681069319241529,0.650749063670412,0.7979334098737084,0.549407114624506
21,0.7696611750077712,0.6532522227421619,0.8004587155963303,0.5517786561264822
22,0.7696611750077712,0.6532522227421619,0.8004587155963303,0.5517786561264822
23,0.7690394777743239,0.653289780681288,0.7972665148063781,0.5533596837944664
24,0.7727696611750078,0.6604737575476078,0.8006756756756757,0.5620553359683794
25,0.7699720236244949,0.6593001841620626,0.7894156560088202,0.5660079051383399
26,0.7699720236244949,0.6589861751152073,0.7900552486187845,0.5652173913043478
27,0.7724588125582841,0.6663628076572471,0.7868675995694295,0.5778656126482213
28,0.7805408765930991,0.677919708029197,0.8015102481121898,0.5873517786561265
29,0.7789866335094808,0.6751941525810873,0.7997835497835498,0.5841897233201581
30,0.7796083307429282,0.675811614083219,0.8015184381778742,0.5841897233201581
31,0.7789866335094808,0.680161943319838,0.7891440501043842,0.5976284584980237
32,0.7805408765930991,0.682839173405211,0.7908428720083247,0.6007905138339921
33,0.7805408765930991,0.682839173405211,0.7908428720083247,0.6007905138339921
34,0.7786757848927572,0.6798561151079137,0.7883211678832117,0.5976284584980237
35,0.7768106931924152,0.677158273381295,0.7851929092805006,0.5952569169960474
36,0.7820951196767174,0.6857911250560287,0.7919254658385093,0.6047430830039525
37,0.7833385141436121,0.6875840430300314,0.7939958592132506,0.6063241106719368
38,0.7827168169101647,0.6869682042095836,0.7923553719008265,0.6063241106719368
39,0.7836493627603357,0.6887298747763864,0.7929969104016478,0.6086956521739131
40,0.7848927572272303,0.6905187835420394,0.7950566426364573,0.6102766798418973
41,0.7820951196767174,0.6888592987128273,0.7854251012145749,0.6134387351778656
42,0.7848927572272303,0.6924444444444445,0.7908629441624365,0.6158102766798419
43,0.7858253030774013,0.6947275143996455,0.7903225806451613,0.6197628458498023
44,0.7858253030774013,0.6947275143996455,0.7903225806451613,0.6197628458498023
45,0.786136151694125,0.6939501779359432,0.7934893184130214,0.616600790513834
46,0.7873795461610196,0.6957295373665481,0.7955239064089522,0.6181818181818182
47,0.7876903947777433,0.6965792980897378,0.795131845841785,0.6197628458498023
48,0.7889337892446379,0.6978193146417445,0.7983706720977597,0.6197628458498023
49,0.7880012433944669,0.6966192170818505,0.7965412004069176,0.6189723320158103
50,0.7898663350948089,0.698752228163993,0.8008171603677222,0.6197628458498023
51,0.7895554864780852,0.6981720909496211,0.8006134969325154,0.6189723320158103
52,0.7898663350948089,0.698752228163993,0.8008171603677222,0.6197628458498023
