Training Logloss,Validation Logloss
,
0.43903782610243103,0.4389221237252273
0.36398115193885355,0.3687990810189892
0.3433995017870978,0.34533600969798633
0.3331471318696188,0.3421134220198283
0.2868592569015048,0.29793704796503184
0.27685629976215725,0.2814358037851002
0.2682338094340135,0.2736267026665391
0.22219878976308746,0.2308921382546354
0.20440072480040028,0.22137218806726283
0.18522334120497821,0.1959858408481064
