,variable,relative_importance,scaled_importance,percentage
404,ENT006,0.09004492312669754,0.09004492312669754,0.001413778113621107
405,MUS008,0.08998777717351913,0.08998777717351913,0.0014128808759415106
406,NEO013,0.08994358777999878,0.08994358777999878,0.0014121870667266883
407,CIR026,0.08982501924037933,0.08982501924037933,0.0014103254447667014
408,INJ030,0.08982259035110474,0.08982259035110474,0.001410287309240815
409,CAR011,0.089500293135643,0.089500293135643,0.001405226982312003
410,DIG022,0.08931124210357666,0.08931124210357666,0.001402258728220467
411,URN007,0.08928759396076202,0.08928759396076202,0.0014018874332537082
412,INJ008,0.0892421081662178,0.0892421081662178,0.0014011732694943944
413,INJ027,0.08916772156953812,0.08916772156953812,0.0014000053397690891
414,IMG007,0.08916633576154709,0.08916633576154709,0.0013999835814629085
415,i10_necause,0.0891299918293953,0.0891299918293953,0.0013994129523363019
416,INF005,0.08891277760267258,0.08891277760267258,0.001396002513312709
417,RAD003,0.08889555186033249,0.08889555186033249,0.0013957320552272817
418,GIS003,0.0888901948928833,0.0888901948928833,0.0013956479465060785
419,CIR019,0.08882159739732742,0.08882159739732742,0.0013945709103501402
420,CNS013,0.0885491594672203,0.0885491594672203,0.0013902934145232659
421,DIG010,0.08847909420728683,0.08847909420728683,0.001389193333279599
422,INJ011,0.08844032883644104,0.08844032883644104,0.0013885846856072468
423,ADM012,0.08841529488563538,0.08841529488563538,0.0013881916323343075
424,SYM003,0.08823036402463913,0.08823036402463913,0.0013852880682606093
425,MUS004,0.08823028951883316,0.08823028951883316,0.0013852868984592017
426,GIS022,0.08818550407886505,0.08818550407886505,0.0013845837308331188
427,DIG002,0.08814432471990585,0.08814432471990585,0.0013839371815951619
428,NEO007,0.08768133074045181,0.08768133074045181,0.0013766678016883186
429,GIS019,0.08745483309030533,0.08745483309030533,0.0013731116054093442
430,ADM002,0.08738598972558975,0.08738598972558975,0.0013720307089087611
431,LYM006,0.08735460788011551,0.08735460788011551,0.0013715379885558979
432,ADM005,0.0873197689652443,0.0873197689652443,0.001370990989417724
433,DIG013,0.08730191737413406,0.08730191737413406,0.0013707107050004732
434,MUS011,0.08728237450122833,0.08728237450122833,0.001370403866091271
435,MBD025,0.08709779381752014,0.08709779381752014,0.0013675058000841881
436,MUS021,0.08696439862251282,0.08696439862251282,0.0013654113876440973
437,INJ006,0.08696429431438446,0.08696429431438446,0.001365409749922127
438,CIR024,0.0866653323173523,0.0866653323173523,0.001360715804794162
439,i10_multinjury,0.08659715950489044,0.08659715950489044,0.001359645436506247
440,ESA001,0.0865449532866478,0.0865449532866478,0.0013588257566599714
441,SYM012,0.08641104400157928,0.08641104400157928,0.0013567232725901685
442,NEO043,0.086382657289505,0.086382657289505,0.0013562775782538891
443,BLD001,0.08610332012176514,0.08610332012176514,0.0013518917588166749
444,SYM013,0.08564046025276184,0.08564046025276184,0.0013446244845523652
445,MST002,0.0855041891336441,0.0855041891336441,0.0013424849177779427
446,INJ003,0.08535802364349365,0.08535802364349365,0.0013401900013765965
447,CAR012,0.08535511046648026,0.08535511046648026,0.001340144262141561
448,SYM011,0.08532309532165527,0.08532309532165527,0.0013396415984767336
449,RHB002,0.0852140411734581,0.0852140411734581,0.001337929360156492
450,HEP013,0.08512156456708908,0.08512156456708908,0.0013364774026494316
451,DIG005,0.08503155410289764,0.08503155410289764,0.0013350641655689615
452,LYM003,0.08489864319562912,0.08489864319562912,0.0013329773568380198
453,MAL002,0.08473926782608032,0.08473926782608032,0.0013304750346471138
454,GIS025,0.08471754193305969,0.08471754193305969,0.00133013392055667
455,SKN006,0.08448777347803116,0.08448777347803116,0.0013265263699959037
456,EYE002,0.08444000780582428,0.08444000780582428,0.0013257764103135187
457,DIG006,0.0842328742146492,0.0842328742146492,0.0013225242454203683
458,RAD001,0.08420180529356003,0.08420180529356003,0.0013220364382334167
459,SKN001,0.08416463434696198,0.08416463434696198,0.0013214528243111865
460,NEO061,0.08408515155315399,0.08408515155315399,0.0013202048801696043
461,ADM014,0.08404862880706787,0.08404862880706787,0.0013196314435196196
462,RSP009,0.08402441442012787,0.08402441442012787,0.0013192512580621635
463,NEO068,0.08390036970376968,0.08390036970376968,0.0013173036556987212
464,MUS025,0.08374961465597153,0.08374961465597153,0.0013149366795306694
465,LYM001,0.08369717001914978,0.08369717001914978,0.0013141132563198898
466,GIS007,0.08368620276451111,0.08368620276451111,0.0013139410615526973
467,SKN002,0.08368171751499176,0.08368171751499176,0.0013138706395079624
468,GIS015,0.08360589295625687,0.08360589295625687,0.0013126801326154912
469,DIG007,0.08353494852781296,0.08353494852781296,0.001311566247715215
470,MUS002,0.08341364562511444,0.08341364562511444,0.0013096616940435708
471,ESA004,0.08328896015882492,0.08328896015882492,0.0013077040313880235
472,HEP007,0.08321622014045715,0.08321622014045715,0.001306561954273825
473,ADM021,0.08311879634857178,0.08311879634857178,0.001305032321953303
474,EAR004,0.08304503560066223,0.08304503560066223,0.0013038742185598213
475,INJ022,0.08292710036039352,0.08292710036039352,0.0013020225399117985
476,CIR029,0.08274026960134506,0.08274026960134506,0.0012990891459022076
477,mdc,0.08253399282693863,0.08253399282693863,0.0012958504337252442
478,MUS003,0.08251431584358215,0.08251431584358215,0.0012955414891735082
479,NEO014,0.08250144124031067,0.08250144124031067,0.0012953393474902824
480,FAC009,0.08243157714605331,0.08243157714605331,0.0012942424247104156
481,MUS013,0.08225119113922119,0.08225119113922119,0.0012914102185225785
482,DIG014,0.08217190206050873,0.08217190206050873,0.0012901653158646558
483,GEN018,0.08202900737524033,0.08202900737524033,0.0012879217537451015
484,URN006,0.08189021795988083,0.08189021795988083,0.0012857426476831036
485,CAR008,0.08159924298524857,0.08159924298524857,0.001281174105266029
486,GNR009,0.081520676612854,0.081520676612854,0.0012799405496817596
487,CIR003,0.08142716437578201,0.08142716437578201,0.0012784723319351342
488,IMG009,0.0812232717871666,0.0812232717871666,0.0012752710534032125
489,DIG001,0.0811982974410057,0.0811982974410057,0.0012748789359713992
490,SYM002,0.0811820924282074,0.0811820924282074,0.0012746245041652556
491,END009,0.08116570860147476,0.08116570860147476,0.0012743672648357336
492,INJ020,0.08114571869373322,0.08114571869373322,0.001274053407118086
493,ADM018,0.0808577761054039,0.0808577761054039,0.001269532475618299
494,SYM010,0.08077708631753922,0.08077708631753922,0.0012682655806939142
495,GNR004,0.08070243149995804,0.08070243149995804,0.0012670934396835417
496,MUS010,0.08065072447061539,0.08065072447061539,0.0012662815975066969
497,RSP003,0.08027364313602448,0.08027364313602448,0.001260361115602908
498,MST020,0.08027099072933197,0.08027099072933197,0.0012603194706727991
499,RSP007,0.08020266145467758,0.08020266145467758,0.001259246645801928
500,CIR009,0.08018840104341507,0.08018840104341507,0.0012590227458125216
501,NEO018,0.0801263228058815,0.0801263228058815,0.0012580480672797448
502,GIS017,0.08010774105787277,0.08010774105787277,0.0012577563188087
503,NEO071,0.08009323477745056,0.08009323477745056,0.0012575285584746486
504,END007,0.08000140637159348,0.08000140637159348,0.0012560867782398341
505,END014,0.07996029406785965,0.07996029406785965,0.0012554412818231438
506,NVS015,0.07971663028001785,0.07971663028001785,0.001251615563299868
507,MBD004,0.07969978451728821,0.07969978451728821,0.0012513510712016194
508,END015,0.07952643930912018,0.07952643930912018,0.0012486294112467962
509,NVS013,0.07925208657979965,0.07925208657979965,0.0012443218515237476
510,MUS033,0.07916231453418732,0.07916231453418732,0.0012429123578077818
511,INJ033,0.07915591448545456,0.07915591448545456,0.0012428118718668725
512,GIS026,0.0791279524564743,0.0791279524564743,0.0012423728453986162
513,CIR036,0.07905600965023041,0.07905600965023041,0.0012412432851594787
514,NVS005,0.07905105501413345,0.07905105501413345,0.0012411654933658762
515,GIS024,0.0790407583117485,0.0790407583117485,0.0012410038268113517
516,MUS024,0.07900970429182053,0.07900970429182053,0.0012405162535846818
517,CIR039,0.07880878448486328,0.07880878448486328,0.0012373616501289218
518,RES003,0.07876589149236679,0.07876589149236679,0.001236688195458591
519,MBD026,0.07870538532733917,0.07870538532733917,0.0012357381997355136
520,CIR012,0.07868487387895584,0.07868487387895584,0.001235416153408013
521,mdc_nopoa,0.07862553000450134,0.07862553000450134,0.0012344844065868936
522,CAR020,0.07852230221033096,0.07852230221033096,0.0012328636467367228
523,CIR016,0.07849237322807312,0.07849237322807312,0.0012323937375113068
524,CIR030,0.07848965376615524,0.07848965376615524,0.001232351039759931
525,EYE001,0.07824724167585373,0.07824724167585373,0.0012285449739003022
526,IMG006,0.07821347564458847,0.07821347564458847,0.0012280148199023972
527,CIR025,0.07820474356412888,0.07820474356412888,0.0012278777191774314
528,ESA005,0.07812821120023727,0.07812821120023727,0.0012266760991715886
529,EYE003,0.07799915224313736,0.07799915224313736,0.0012246497691734176
530,BLD010,0.07792270928621292,0.07792270928621292,0.0012234495529292637
531,MUS014,0.07780253142118454,0.07780253142118454,0.0012215626632588736
532,GIS011,0.07762423157691956,0.07762423157691956,0.001218763211510448
533,FAC014,0.07751720398664474,0.07751720398664474,0.0012170827917884917
534,RES002,0.07751188427209854,0.07751188427209854,0.001216999267967992
535,GIS021,0.0772942304611206,0.0772942304611206,0.0012135819271160947
536,FAC022,0.07724069058895111,0.07724069058895111,0.001212741307824624
537,RSP006,0.07720230519771576,0.07720230519771576,0.0012121386261394504
538,IMG005,0.07717181742191315,0.07717181742191315,0.0012116599434034779
539,SKN003,0.07714565843343735,0.07714565843343735,0.0012112492261292843
540,i10_injury,0.07711436599493027,0.07711436599493027,0.0012107579095381102
541,MBD019,0.0770859569311142,0.0770859569311142,0.0012103118642614087
542,NVS011,0.07705895602703094,0.07705895602703094,0.0012098879282313097
543,NEO073,0.07704795897006989,0.07704795897006989,0.0012097152655435543
544,SYM005,0.07704160362482071,0.07704160362482071,0.0012096154814834896
545,CIR038,0.07699569314718246,0.07699569314718246,0.001208894649856153
546,RSP010,0.07697760313749313,0.07697760313749313,0.0012086106220743978
547,CIR005,0.07664339244365692,0.07664339244365692,0.0012033632439005177
548,DIG003,0.07662544399499893,0.07662544399499893,0.001203081438741437
549,SYM001,0.07648760825395584,0.07648760825395584,0.0012009173061374558
550,BLD002,0.07647664844989777,0.07647664844989777,0.0012007452283504041
551,MBD021,0.07627344131469727,0.07627344131469727,0.001197554711991432
552,MAM002,0.07627338916063309,0.07627338916063309,0.0011975538931304466
553,MAM005,0.07625501602888107,0.07625501602888107,0.001197265420103343
554,ADM016,0.07599984854459763,0.07599984854459763,0.0011932590842427405
555,SYM007,0.07581949979066849,0.07581949979066849,0.001190427462955607
556,MUS016,0.07570279389619827,0.07570279389619827,0.001188595086030809
557,IMG001,0.07550305873155594,0.07550305873155594,0.001185459082417429
558,ADM015,0.07544299215078354,0.07544299215078354,0.0011845159885226562
559,CIR008,0.0752686858177185,0.0752686858177185,0.0011817792381296757
560,ESA006,0.07500989735126495,0.07500989735126495,0.0011777160499206658
561,NEO065,0.07499144971370697,0.07499144971370697,0.0011774264070921546
562,SYM014,0.07493676990270615,0.07493676990270615,0.0011765678898391482
563,NEO072,0.07488619536161423,0.07488619536161423,0.0011757738286436983
564,IMG003,0.07470012456178665,0.07470012456178665,0.0011728523666084643
565,MUS026,0.07429878413677216,0.07429878413677216,0.001166550997366375
566,MBD012,0.07421852648258209,0.07421852648258209,0.001165290887290154
567,CIR018,0.07421432435512543,0.07421432435512543,0.0011652249104907677
568,INJ017,0.07405851781368256,0.07405851781368256,0.0011627786217872837
569,GIS016,0.07404228299856186,0.07404228299856186,0.0011625237220605769
570,GNR002,0.07399479299783707,0.07399479299783707,0.0011617780906434
571,SKN007,0.07398095726966858,0.07398095726966858,0.0011615608585220163
572,CIR014,0.07388067990541458,0.07388067990541458,0.001159986422807585
573,NVS006,0.0738118439912796,0.0738118439912796,0.0011589056432871425
574,ADM010,0.07379445433616638,0.07379445433616638,0.0011586326116386188
575,DIG023,0.0736912414431572,0.0736912414431572,0.0011570120857487295
576,GIS009,0.07367706298828125,0.07367706298828125,0.0011567894725408713
577,RSP001,0.07364974915981293,0.07364974915981293,0.0011563606233448607
578,MST028,0.07341387867927551,0.07341387867927551,0.0011526572660488154
579,CIR004,0.07334498316049576,0.07334498316049576,0.001151575550687247
580,CIR021,0.0733010321855545,0.0733010321855545,0.001150885484836929
581,CIR034,0.07320151478052139,0.07320151478052139,0.0011493229810968545
582,URN003,0.07313159108161926,0.07313159108161926,0.0011482251224758618
583,NVS008,0.07294801622629166,0.07294801622629166,0.0011453428487877813
584,NVS010,0.07292000204324722,0.07292000204324722,0.0011449030034585397
585,GEN009,0.07269347459077835,0.07269347459077835,0.001141346339259002
586,GIS018,0.07269023358821869,0.07269023358821869,0.0011412954528977734
587,NVS018,0.07267549633979797,0.07267549633979797,0.0011410640661793584
588,MBD003,0.07267506420612335,0.07267506420612335,0.0011410572813311947
589,RES001,0.07256846129894257,0.07256846129894257,0.0011393835294772614
590,INF007,0.07245532423257828,0.07245532423257828,0.0011376071860398854
591,drg,0.07226788997650146,0.07226788997650146,0.0011346643166388933
592,DIG015,0.0721217468380928,0.0721217468380928,0.0011323697511779695
593,INF004,0.07176700979471207,0.07176700979471207,0.0011268000927163071
594,drg_nopoa,0.07169580459594727,0.07169580459594727,0.0011256821135111044
595,age_neonate,0.0716489851474762,0.0716489851474762,0.0011249470103065955
596,INJ028,0.07157380878925323,0.07157380878925323,0.00112376668068637
597,NEO022,0.07143791764974594,0.07143791764974594,0.001121633079899126
598,i10_delivery,0.07142309844493866,0.07142309844493866,0.0011214004063991628
599,MBD007,0.07138340920209885,0.07138340920209885,0.001120777253189357
600,GEN025,0.0712711289525032,0.0712711289525032,0.001119014362468168
601,GEN016,0.07093475013971329,0.07093475013971329,0.0011137329430733279
602,DIG011,0.07092657685279846,0.07092657685279846,0.0011136046158589188
603,GNR008,0.07081250846385956,0.07081250846385956,0.0011118136499039483
604,MBD017,0.07072721421718597,0.07072721421718597,0.0011104744612525767
605,NEO021,0.07071458548307419,0.07071458548307419,0.0011102761799139957
606,NVS004,0.07071094959974289,0.07071094959974289,0.0011102190936053068
607,MAL003,0.07069022953510284,0.07069022953510284,0.001109893771833865
608,INJ034,0.07066445052623749,0.07066445052623749,0.0011094890205468502
609,CIR023,0.07062269747257233,0.07062269747257233,0.001108833463838055
610,NEO058,0.07045947015285492,0.07045947015285492,0.0011062706629143782
611,CAR028,0.07044484466314316,0.07044484466314316,0.0011060410308980748
612,NEO039,0.07043334096670151,0.07043334096670151,0.0011058604135607479
613,EYE010,0.07030622661113739,0.07030622661113739,0.001103864615379314
614,NEO015,0.0701991394162178,0.0701991394162178,0.001102183259816232
615,CIR015,0.07007908821105957,0.07007908821105957,0.0011002983588082346
616,GIS002,0.07004671543836594,0.07004671543836594,0.001099790080096651
617,END013,0.06995105743408203,0.06995105743408203,0.001098288172069488
618,INF008,0.06988980621099472,0.06988980621099472,0.0010973264783323351
619,RSP016,0.06986620277166367,0.06986620277166367,0.0010969558852464208
620,RSP014,0.06979042291641235,0.06979042291641235,0.0010957660802347943
621,SKN004,0.0697307363152504,0.0697307363152504,0.0010948289523272
622,NVS017,0.06968338787555695,0.06968338787555695,0.0010940855435326972
623,NEO017,0.06964558362960815,0.06964558362960815,0.0010934919862985025
624,MUS028,0.06938127428293228,0.06938127428293228,0.0010893421158051928
625,CAR029,0.06880806386470795,0.06880806386470795,0.0010803422486761497
626,SYM015,0.0687272772192955,0.0687272772192955,0.0010790738330099352
627,MAL001,0.06849551200866699,0.06849551200866699,0.0010754349317714464
628,URN005,0.06844713538885117,0.06844713538885117,0.0010746753797175193
629,RSP017,0.06838472932577133,0.06838472932577133,0.0010736955540585492
630,MUS038,0.06822318583726883,0.06822318583726883,0.0010711591906466832
631,MBD018,0.06819013506174088,0.06819013506174088,0.0010706402667422909
632,CIR001,0.06770481914281845,0.06770481914281845,0.0010630204143337433
633,NEO030,0.06760908663272858,0.06760908663272858,0.0010615173365051728
634,NEO045,0.06756619364023209,0.06756619364023209,0.001060843881834842
635,BLD008,0.06755474954843521,0.06755474954843521,0.001060664200338641
636,SYM008,0.06751860678195953,0.06751860678195953,0.0010600967296758351
637,CIR032,0.06744879484176636,0.06744879484176636,0.0010590006257569537
638,GEN005,0.06739679723978043,0.06739679723978043,0.0010581842213546195
639,CIR006,0.06697630882263184,0.06697630882263184,0.0010515822131507877
640,INF006,0.06686725467443466,0.06686725467443466,0.0010498699748305459
641,RSP005,0.06646162271499634,0.06646162271499634,0.0010435012250273811
642,MBD014,0.06566990911960602,0.06566990911960602,0.0010310706813103944
643,GEN008,0.06526906043291092,0.06526906043291092,0.0010247770327575948
644,GEN007,0.06444152444601059,0.06444152444601059,0.0010117840485238546
645,MBD001,0.06390485167503357,0.06390485167503357,0.001003357852005078
646,EYE005,0.06293893605470657,0.06293893605470657,0.0009881921956170813
647,MUS022,0.06263154000043869,0.06263154000043869,0.0009833658289697808
648,NEO066,0.06256331503391266,0.06256331503391266,0.0009822946418208806
649,MUS007,0.05968388170003891,0.05968388170003891,0.0009370852098428684
