Training Logloss,Validation Logloss
,
0.43258342515571707,0.4215131514796128
0.38802277288173614,0.3755636072267766
0.35865526902086603,0.3466557432275627
0.3387535207467687,0.33684062689018596
0.3202562681938838,0.3123641214186795
0.29156177599168714,0.2952962196844219
0.27317777169348273,0.2781194417196422
0.256147850157449,0.26080912507047543
0.2300169894300193,0.23299568074407653
0.2108666434905102,0.2102854969844548
0.18697807738270958,0.18781228003918812
0.17549650495826621,0.18643443245390182
0.15362425700184032,0.15204199665269033
0.14696721797527132,0.147357212096065
0.12396256812382199,0.12400641301688217
0.13473006591899703,0.1326620158895593
0.10630166510681519,0.10291809694504243
0.09705030748565466,0.09254311309399724
0.09471920962187058,0.08594792013120221
0.07937496843693186,0.07385509662929668
0.07721088186044701,0.06972041279394238
0.07487500035473553,0.06977874320109581
0.06256922182756293,0.054911291922274376
0.05446329380023782,0.04876650174579339
0.055688344903290145,0.05012831077105828
0.04558675777969389,0.04180216654514338
0.04112903269296939,0.03866586753785962
0.04268835148018039,0.038166320879260335
0.0406072844718512,0.034449853326556604
0.034019414327382605,0.031127883349059356
0.02890861075467421,0.02471351067815152
0.028415958401507596,0.02544011636594792
0.025814871393022205,0.024775079608942926
0.025347253930620744,0.022920824806851925
0.020533498639209613,0.017395091393281263
0.01988825344461146,0.015625800964850854
0.018204179043457246,0.015108395917015916
0.016710071892555335,0.014837600480167723
0.016192040799272472,0.015732901168022548
0.018724675979758753,0.013392241400916906
0.01327446359373637,0.012115835517487615
0.012919875959083314,0.013424959347930147
0.012457502936691341,0.01382998805421613
0.010404164886494443,0.00919944006888835
0.011792785869870683,0.010535289806716835
0.009108773805154282,0.0073477284608554115
0.008998344300393198,0.007230972856451855
0.008370105951100862,0.007776990547468349
0.00839172776544564,0.007196265044569471
0.007995413269163955,0.006702794167876822
0.0071760750667769786,0.0058180984584579164
0.006074958600474886,0.00450582998339452
0.006881240038971994,0.006739258988567597
0.00636847353813895,0.005283150154427282
0.0051445027290686765,0.004702201180068051
0.005449545348814064,0.005349186709425906
0.005283538873244697,0.0046105064974347205
0.005527396504119629,0.0035666578195248655
0.004779049558883584,0.002857877713806321
0.004381140012171074,0.002974321427027115
0.0036318137966891363,0.003301000108543561
0.0033447979975165984,0.002368438613459734
0.0033984823711306726,0.002271453477912949
0.003812425981186525,0.0040791193702665336
0.0032203879944999025,0.0027375318040756074
0.0031014912566460886,0.002980027664867859
0.003561890367103626,0.0039140673103077615
0.002704361106563985,0.0025289047857115173
0.003617942871828326,0.003291672901403603
0.002609001144364328,0.0024242267100604126
0.0027993511521803354,0.0019433603031219424
0.002913229103220461,0.003248252383466984
0.0022959901446048493,0.0015559688430703555
0.002673917381521403,0.003100336806877129
0.0022178420651487274,0.002445638789854516
0.0027667147817642544,0.0030539053190935706
0.0025098146815862444,0.002682198067577467
0.0022846297173164764,0.001797289841747301
0.0026247297623940716,0.002255865371682162
0.002207214215433425,0.0018304959491390836
0.0026152408060358687,0.0027960913722929557
0.0025822621265855555,0.00249338064557524
0.003271975508980128,0.0033476219316238946
0.0036710708455094704,0.003407440125812726
0.00519303519828941,0.00506941281634918
0.003102669399716608,0.0033554942698923724
0.00235178799078102,0.0021939326434523973
0.00251392233286634,0.0028802329972806386
0.0018509022143004341,0.0013074293673205279
0.0027596612752511826,0.0026387987427871616
0.0023349700911171048,0.0017092505246356692
0.001708348910148153,0.002393939347766546
0.002128188726042753,0.001365020077208159
0.0020023591007462117,0.002631832638834185
0.002028273272744293,0.0024616889444369653
0.002684979455612539,0.0028703308915627368
0.0021633592979046425,0.0018936480233564936
0.0017472339071198258,0.002167938409584571
0.0018169359543961673,0.0006895930796820322
0.0027832106021023627,0.0028345389938638733
