Training Logloss,Validation Logloss
,
0.39827766247983637,0.3992544862375212
0.37660133962140935,0.3864745152139916
0.349052559450293,0.3539657114299621
0.3170235336261051,0.32315763193931096
0.2784646127240974,0.28340169197790865
0.25297468957938557,0.26315522773620914
0.21580146511974155,0.2268070933690551
0.1874554744397974,0.199007579272954
0.17351361266034598,0.1784708817161364
0.15302595899633145,0.16933373852801806
0.12769266982173363,0.13860197252420264
0.10627728413337811,0.11588987979732633
0.08973066420263077,0.09540153202658745
0.07811137115373379,0.08733156096744182
0.06565060361202488,0.07649602386427869
0.06341753217914323,0.07112351070240813
0.051673971127332,0.05699979018726088
0.04422674417189238,0.047322282159061424
0.03621265238825521,0.03733161692440095
0.03205370165645638,0.030681885361108777
0.03068271267974783,0.031170951376348288
0.025437407921568362,0.026358277106401273
0.02365297170092156,0.0220026264443173
0.022619677049036727,0.02137974711251296
0.017944747667662055,0.01710967498652442
0.02665922543510781,0.02792861739388514
0.0151716267491794,0.013418800850598244
0.013630588276578036,0.013292418544020267
0.010830326843998836,0.009559553674179226
0.01075372146925838,0.010044408532103742
0.013091347328059728,0.009745494349346776
0.011101204274930778,0.008459698662788213
0.0072728414423720794,0.0068396578389050494
0.008705579245335451,0.00701647105527065
0.006451103197518465,0.004523705159388947
0.005256921429777188,0.0037033839520730937
0.0060799997306486735,0.004812560216922906
0.005119828730802429,0.0036962424120336396
0.0045507417649368305,0.0038948699440747537
0.0045621612860182745,0.003928292034023539
0.003742404351205894,0.0023881818190599102
0.004051910393381848,0.003003645161054089
0.0043490984949472325,0.005375054243076149
0.003502004977796981,0.0019369993240649329
0.004777379427556189,0.00554673003874352
0.003607914252070879,0.002267874761079022
0.0037382924347255687,0.001802850653089347
0.003045009063550303,0.0033780098740262736
0.004286570756413714,0.0049920882358601894
0.0028310289397397233,0.0018946610272733554
