Training AUC,Validation AUC
,
0.8932572712438748,0.8923906234276829
0.9127365461829539,0.9134766790396943
0.9249924317009932,0.9263288426187732
0.9337697904295409,0.9344312800910474
0.940160465653869,0.9409677783966655
0.9492504525438583,0.9496118015723524
0.9571938650831971,0.9560246404664616
0.95705427952805,0.9547395038316702
0.9668883898862981,0.9663438234781389
0.9719202337519757,0.9716068778726895
0.9758096421176137,0.974818213578583
0.9789960256405177,0.978656261559852
0.9817895404448964,0.9814889124633097
0.9838904016897848,0.9836855500611565
0.9871812791122645,0.9874508728441098
0.9897299575514973,0.9898199781168904
0.9890744006549755,0.9893670622350536
0.9920422383715771,0.9923988437667861
0.9929230888503003,0.9931771185443764
0.993944845451292,0.9941867675217237
0.9952980241384853,0.9955532217351436
0.9954048934484314,0.9960265113022575
0.9960090206973774,0.9964172431533789
0.9965120923526055,0.9964767697468845
0.9968860061015999,0.997206059098569
0.9975788368103382,0.9979717553400315
0.9982061545062888,0.9984638241300967
0.9980502631680915,0.9983321038257175
0.9982819421754577,0.9984682531921136
0.9985875568371283,0.9988394085891206
0.998540266040164,0.9987496757926603
0.9988067629269913,0.9988009643308149
0.9992096647347413,0.9993274912233707
0.999074153612297,0.999033667249177
0.999316364947678,0.9993590261449302
0.9994530516969496,0.9995689636845261
0.9994443713838002,0.9995426550561463
0.9995811950211269,0.9995427436373867
0.9995253607990681,0.9995295450325766
0.9996433824593965,0.9997361164850397
0.9996840301595629,0.9997133511062735
0.9997021638007622,0.9997169829371272
0.9997644639703713,0.9997884679980782
0.9997296782998645,0.9996597594558703
0.9997264493522088,0.9996956348582062
0.9998023819616715,0.9998107018894025
0.9997862855368237,0.9997044044009995
0.9998411615424958,0.999785279073426
0.9998298723040582,0.9997816472425722
0.9998220857893869,0.9997274355234868
0.9998686116236899,0.9998488804039872
0.9998027362601676,0.9997703088438092
0.9999004018614586,0.9998914879805887
0.9998520481690064,0.9998005150467637
0.9999288665247089,0.9999583668170422
0.9997466604709522,0.9996583421560249
0.9999237291965183,0.9999397647565718
0.9999264589053846,0.9999186824213717
0.9998588845195295,0.9998369219365418
0.9999079951224048,0.9998787322819803
0.9999124238536037,0.9998952969739231
0.9999182375698319,0.9999247945269549
0.9999004743316054,0.999841173836078
0.9999320713156491,0.9999312609574995
0.999906457144843,0.999890779330666
0.9999105959954542,0.9998642935398055
0.9999076810851016,0.9998308098309587
0.9999526367328886,0.9999521661302186
0.9999621625310853,0.9999588097232439
0.9999115622640795,0.9998413509985585
0.9999612123669371,0.999951988967738
0.9999725821277603,0.9999656304787498
0.999957443919299,0.9999216056023029
0.9999300663082518,0.9998719115264745
0.9999626698221135,0.9999628844602992
0.9999235359427932,0.999830101181036
0.9999741523142762,0.9999666934536338
0.9999646506727952,0.9999437509123867
0.9999765840903162,0.9999648332475867
0.9999579512103272,0.999928514939049
0.9999519200836582,0.9998886533808979
0.9999773410007393,0.9999817522644907
0.9999778966051988,0.9999761716463497
0.9999649325011443,0.9999204540461785
0.9999468954868073,0.9999643903413851
0.9999701906129128,0.9999433965874255
0.9999298408455726,0.9998350617304947
0.9999422493451678,0.9998541952784074
0.9999568319491695,0.9999680221722388
0.9999863917168618,0.9999893702511597
0.9999831305602518,0.9999751086714657
0.9999690713517554,0.9999405619877347
0.9999567111655915,0.9999518118052574
0.9999747642844053,0.9999559751235532
0.9999779529708686,0.9999536720113044
0.9999797325155867,0.9999619100666556
0.9999403731735873,0.9998531323035232
0.9999306541216655,0.999818231294831
0.9999869473213214,0.999974931508985
0.9999615264042403,0.99991558207796
