Training Logloss,Validation Logloss
,
0.42056109643952194,0.41821374829211305
0.3928720021416914,0.3852399363742469
0.37170942800298357,0.36567588917199473
0.360864329017106,0.3551129041745977
0.35209646119207283,0.3474564900286871
0.3401310654825555,0.33720486035815345
0.33382633272728496,0.3288932256382947
0.32497720558725857,0.32386267010267605
0.3192320359741166,0.3136058316929281
0.30430614491216895,0.29586210846705024
0.2950499896942095,0.28866294626146666
0.2881713739112973,0.287644067075373
0.27439326332523123,0.27211701362312296
0.26887556676282315,0.26751943059780403
0.2607744839875826,0.26128179622086517
0.2531517760561418,0.25118706082297537
0.2456668564816926,0.24295625037295965
0.23611507904557413,0.23318083487134492
0.23301929526635431,0.23252710285438982
0.22995980561399226,0.23360447122133252
0.2205354358007136,0.22219013144477343
0.21518368599773302,0.21497247670479575
0.208903216170045,0.20979833697960934
0.20209368995020466,0.20478008451550825
0.20248356410299312,0.2057046672249962
0.19601752862795435,0.2003705325205248
0.18896817967936175,0.1957829181112317
0.18587021179165628,0.1906131347657933
0.18224264432651593,0.18737258078266866
0.17603496816055794,0.18433470714595815
0.17202673542237254,0.18298441624872266
0.1760196693269441,0.1855124276984275
0.16803605091427304,0.17539568229273406
0.16381020287302936,0.17275793689714028
0.1607068585503318,0.17291500860992728
0.15891715495559305,0.16644019831352147
0.15223585709736936,0.16083255724306597
0.14963467786060178,0.1574472174083655
0.14835091401720757,0.16028438400280215
0.14777452553718115,0.15863288518357654
0.14329886683640664,0.15161478665231318
0.1381387554014698,0.14602875805183016
0.13692255111867463,0.14518203691328177
0.1326732418850307,0.14018332261750838
0.13123324331542954,0.13946669725653257
0.13061900109006805,0.13529739524364687
0.12772692466589283,0.13365792868346055
0.124489390993331,0.13248523857346078
0.12500150561761905,0.13112951233575942
0.12326184686889045,0.12590653497228665
0.12458237432699246,0.1288188478971202
0.11771921987130124,0.12192772463558703
0.1202814188639234,0.12621524492585853
0.11563803447068303,0.1181429852974815
0.11472666715161774,0.11553248378178316
0.11076246604416999,0.11499898883749117
0.11088020213911008,0.11395073490574976
0.10969766645904035,0.11307298144878872
0.10741795538267718,0.10924815352111308
0.10527110427840983,0.10758027639294253
0.1059952177907845,0.10916752609102266
0.10452964745527554,0.10753063294416826
0.10570449710123174,0.10616179501494342
0.10309048137320191,0.10774765257366932
0.09931497663094474,0.1019158869002633
0.0970469440436518,0.10234336792876696
0.09543528911117921,0.09934629187346644
0.09454706989310056,0.09592598312185145
0.09330527293277743,0.09786376833649059
0.09175345251394969,0.0947783924557774
0.09146104333950919,0.0939061363945289
0.08814006589415217,0.08925317503229774
0.09027493103012015,0.09342733867342093
0.08684743176132874,0.08929647204796999
0.08571620624791287,0.08956510586052252
0.08440459371278423,0.08546282415176283
0.08568828207578028,0.09029215328510401
0.08279296554379842,0.0825694398218588
0.08210673102616488,0.08631121418409188
0.07856099183920702,0.07885506723192003
0.07851842767402754,0.08101817504641588
0.07728114661291398,0.07768706642734156
0.07579307127456765,0.07513478517284805
0.0765948688299341,0.07626545557973169
0.0769145454726875,0.07767569386569295
0.07421067443536263,0.07690160650478728
0.07496524243724788,0.07350600656208037
0.07173920004430429,0.07103933825209026
0.07159387037059851,0.06969027115427649
0.07064583027654556,0.071004084880822
0.07094988537376797,0.06889835089923127
0.06887358673207283,0.0683381703638551
0.06733345147544549,0.06551758672935212
0.06534179047049127,0.06169180851206325
0.06529449418727769,0.06346302938559974
0.06416893251689842,0.06073592036024927
0.06678063210320385,0.06339831546176503
0.06178045906723954,0.05636600348972786
0.06115848804891682,0.059018997293063896
0.06043243152869861,0.0576096266626245
