Training AUC,Validation AUC
,
0.8798164585630033,0.8802007817825948
0.8957484405954315,0.8962784540660207
0.9081270261243928,0.9085725558309842
0.9140763501019268,0.9151197724666829
0.9224060768376167,0.9230461104331694
0.9285774090840266,0.9285881071535376
0.9361270430018849,0.9369979215297768
0.9383953988607113,0.9389012666408718
0.9451970844970026,0.9466730303429723
0.9521732460380491,0.952339129381051
0.9551597649480709,0.9555649038291191
0.9561497232590552,0.9553183822372644
0.9603435384505824,0.9602876126576215
0.9640989173056682,0.964981886907976
0.9630361023403445,0.9628029655581964
0.969355813186391,0.9699758314943867
0.9704378085839246,0.9710081572692602
0.9743620428812623,0.9753475750708295
0.9760829350937718,0.9765003713325594
0.9746634059609821,0.9756367928205258
0.9781860509654522,0.9792789876794125
0.979148655822105,0.9796325154095926
0.9811397570034104,0.9816082313940421
0.9832942864181894,0.9839228592040161
0.9823803976047231,0.9829969194987861
0.9856921142205528,0.9859747550551543
0.9858499380960005,0.9853588496910995
0.985820893671575,0.9864181041630349
0.9860172958218835,0.9864442356289339
0.9886839395557747,0.9885743487152885
0.9886034815882506,0.9885902047573086
0.9899854711849517,0.990062336390449
0.9906199875821597,0.9903588178018529
0.990811212143085,0.9906955150963693
0.9917350776801064,0.9914583767381411
0.9910888372235791,0.9909167910347282
0.9912766717920776,0.9911058234016047
0.9933651084328936,0.9931976693921343
0.9931361993955862,0.9926241944422004
0.9932873801742356,0.9933654422613302
0.99359595805969,0.99346562764415
0.994526176812922,0.9946182467433993
0.9940641313130718,0.9942556837267049
0.9947216449035594,0.9945356890274064
0.99453658030512,0.9939151774388542
0.9949584692913551,0.9947240127443602
0.9955193077058924,0.9954368259853423
0.995824849897416,0.9956643026105245
0.9954852145279004,0.9953064343995679
0.9957356310943569,0.9953179499608117
0.9963472710818637,0.9959718566769704
0.9962266243917702,0.9957286125910084
0.9961112116567298,0.9956399427694324
0.9960726253296305,0.9954610086639539
0.9971254796758762,0.9965896222470723
0.9968017313730061,0.9963288390755237
0.9971396113545195,0.9966793550435323
0.9969530248829954,0.9965936969841277
0.9972408279930082,0.9969248136605028
0.9976407504724973,0.9973584188319465
0.9975146926781027,0.997163097197006
0.9977535220732956,0.9975400989558753
0.9977915689004123,0.997740824046476
0.9979053067698359,0.9977063659439855
0.998200791715419,0.9978532336404622
0.9983221470025043,0.9981088791000712
0.9982685351982833,0.9981295185290695
0.9984707913260126,0.9983096041906722
0.9982850342350583,0.998206672789402
0.9983942709031363,0.9982014464962222
0.998722182213333,0.9986463900664289
0.9985573528903527,0.9984875639025068
0.9986754711775435,0.9986230932002206
0.9985998042919526,0.9986439983729397
0.9988008445316621,0.99891576561829
0.9986525625588881,0.9987411719935881
0.9988095087403346,0.9987655318346804
0.9986918735874561,0.9987983068936047
0.9987895311365088,0.9988774985224649
0.9989239954679424,0.9989911482538157
0.9989905311150253,0.9990546610031366
0.9991025860665932,0.999270356323354
0.9990737912615626,0.9992137529107795
0.9989739435036262,0.9991551121296772
0.9989985430923759,0.9990798180753919
0.9992082958541889,0.9993171272182514
0.9991114435289908,0.9992641556365307
0.999220197062756,0.9994037596712998
0.9992408591068579,0.9994078344083552
0.9991865548101222,0.9993948129660258
0.9992634134270176,0.9993444988215151
0.9993588566104707,0.9995470841181632
0.9993348448351348,0.9994219188255687
0.9993056554704155,0.9995260017829631
0.9994471252493818,0.9995726840966203
0.999435892376614,0.9995319367260658
0.999389632266183,0.9996408030704383
0.9994860256137843,0.9996274273031477
0.999391025303451,0.9995068682350506
0.9994445565852866,0.9996363740084215
