Training AUC,Validation AUC
,
0.8908568828296545,0.8942528421795538
0.9074404197960484,0.9107046156226484
0.9158555405214894,0.9186204388711622
0.9251023689138242,0.9263248646083747
0.9312582006010384,0.9332834004965153
0.9392184262144556,0.9386175678364684
0.941755243706314,0.9421618891242807
0.9512882969699071,0.9519358178953164
0.9545591806840841,0.9561443245146234
0.9571307838464493,0.9574151917449892
0.9623329969752249,0.9626281468132962
0.9672176298158547,0.969201947504744
0.968726087871116,0.9705036349202212
0.9724528973838503,0.9731140425450936
0.975299758268578,0.9754354850786866
0.9776412365056157,0.9776969420170963
0.981581116302443,0.9816671610307098
0.982563851755454,0.9832007237986023
0.9845251354974337,0.9854117100983061
0.9850919567252087,0.9859439271203977
0.9880860527916998,0.9883613466062839
0.9891627578685105,0.9893757237055212
0.9898490501595519,0.9912973312201856
0.9905966521948614,0.991296090138906
0.9910428669937358,0.9914412966486255
