Training Logloss,Validation Logloss
,
0.39032867081704387,0.3869180879919364
0.3617822342470959,0.3677065144739715
0.3248827222367938,0.31872991877535456
0.29964181280969604,0.2926802875473717
0.2698585879839494,0.27255908262264067
0.24761064894795343,0.25367278748297745
0.21959121247994756,0.2227050370257509
0.20366705540537527,0.21669008216499533
0.17920198517737174,0.18187990045595157
0.15166010892177326,0.15141919435003767
0.13756198819522733,0.14378849174505096
0.12265318561511004,0.12499473658016812
0.1097874630420024,0.11219725109982805
0.09607811562580533,0.10084757335981309
0.09308668769832326,0.09184447181858188
0.0774628730715686,0.07938897548326475
0.06705613722261333,0.06611885065343523
0.06564284454893764,0.06296872764110661
0.054228814022001456,0.053602916592006264
0.04862640120036276,0.044788659003788416
0.045407207183473935,0.041176430413448685
0.03991058878962521,0.03635863239334131
0.03522076578360977,0.03160068101477248
0.03508270089164713,0.027674127321638237
0.027281064161244865,0.02482120036136018
0.02903267812542399,0.029197541949910668
0.024800200660097586,0.022039222317695076
0.02183173878417585,0.019424532898978077
0.017623780016289517,0.0163395685145636
0.01719122925916275,0.015035096446299136
0.014733636469290537,0.013106740238927697
0.017386799951395138,0.016223549968167442
0.013325751729067135,0.013253328992783194
0.012311719655795323,0.009009874423659461
0.015828146275284952,0.010657533684344026
0.011622666998088548,0.009629469504605805
0.010421143978259037,0.009944913594266608
0.008968359215112682,0.007874961639868089
0.008382104729902447,0.008597855218622259
0.007215059790171614,0.007852589832296437
0.007649760068217892,0.008553852273567407
0.006601978406931363,0.00655015079274398
0.006246826471029273,0.00826764560898586
0.005659885861690285,0.005934995998718771
0.006561662095494929,0.008444895553937803
0.006574503043550546,0.0064676857979298
0.005493464026665418,0.0054172858520148545
0.004669797432127442,0.006163472687380543
0.005730706946975388,0.006614728268920873
0.005953890794919859,0.004903078569697099
