Training Logloss,Validation Logloss
,
0.42724805092153806,0.42917312538438623
0.41232831641656653,0.4151731714106544
0.3838521518961593,0.3870058348757279
0.37041554312194547,0.379826106055188
0.35187766843609564,0.3650020418813461
0.33326590565043507,0.34443371989159643
0.32275447238193716,0.3328887648571708
0.3198000013664064,0.3336762921698798
0.29520164227686047,0.30671604347048587
0.28675766058121255,0.29211538270055193
0.28003870069975534,0.28797262631419324
0.25803756624914237,0.26720687739000776
0.2444079563263744,0.25295636609443545
0.24262966730340874,0.251369156917226
0.231347152161069,0.24110278160963722
0.21339379632262132,0.22151106573998727
0.20435975026502773,0.2113425563790392
0.1954010177227692,0.1927171753872436
0.1893330913261568,0.1915189302327992
0.18303745793972537,0.18905711028818759
0.17481281583148697,0.1815350911352895
0.16545591259986664,0.17239405218144555
0.16311742568016702,0.16781334347340437
0.160607700525906,0.16425842226177365
0.15156404464688675,0.14952345377107673
0.14519971503911508,0.1472921408264233
0.13997970191715922,0.1454418992343331
0.1393522498066171,0.14467980195201804
0.1309436839363733,0.137939734623013
0.13452824989690032,0.14052031060951778
0.12456573952870881,0.12814277081720649
0.1300819253823658,0.13902199039278426
0.11596223466353976,0.12154739760473908
0.11489318611970284,0.12004000819480655
0.10782295116297477,0.1139934808693911
0.10195623416882652,0.10512599016349869
0.10565409563476247,0.11192924395808636
0.10027299741768747,0.10628868607905077
0.09842673048112478,0.10096186665542868
0.09053670106935363,0.09410898374307086
0.09287917826837082,0.09092871346902237
0.08736883988349425,0.08939723823758679
0.08411025869343355,0.08424329356874216
0.08300239944415905,0.07830117664829359
0.08120248397377301,0.0767404182040915
0.08075816806417885,0.07490925984666859
0.07737668468498336,0.07302926771907615
0.07281408311719378,0.07056458429261647
0.07614294712467516,0.07417962391141183
0.07222883153355483,0.07288992262230383
