Training AUC,Validation AUC
,
0.8674909292338034,0.867638101696933
0.8832932460689696,0.8844527698999528
0.8992754660176692,0.8986543800943071
0.906323936660834,0.9058800404497376
0.9084323589577143,0.9097181770122469
0.9176670526265645,0.9185754152334221
0.9207579929660153,0.9213590807109743
0.9276698734867711,0.928510155662042
0.9337901384363396,0.9330863511190292
0.9347600386211128,0.9338674604963101
0.9446915166478261,0.9433507023429383
0.9461997009269769,0.9431193281431813
0.9513327372744274,0.9488533689925975
0.9546927673215166,0.9526245381374129
0.9543160111323163,0.9513859952350379
0.9593444891622829,0.9553642673197584
0.9622886855065214,0.9600712972687215
0.9668020537846375,0.9648443202417346
0.9663512008963623,0.9643830777233062
0.9687550195642018,0.9664609278778629
0.9714296269620124,0.969037844740471
0.9726238303036464,0.9712166775090104
0.9739936851768628,0.9717176044231094
0.9756082878406013,0.9740295747958734
0.9784813104483561,0.9779926994884964
0.9797141886917132,0.9791774735779877
0.9808120631036542,0.9800591226630496
0.9816013676823793,0.9808822195482498
0.9807463487849027,0.9790147498394908
0.9836730717715024,0.9832444154842843
0.9838167639683069,0.9827128394610292
0.9845733603540692,0.9835444401453016
0.9848616143894404,0.9838472108247693
0.9861551340412668,0.9856455871660664
0.9860065219267126,0.9848816625494107
0.9855923791939561,0.9845485085045077
0.9863800008548256,0.985270091288283
0.9878335506954605,0.986795903153067
0.9875792932112188,0.9871885837914754
0.9889825085087199,0.9885684137721861
0.9895944061678601,0.9894699050550835
0.9892941623492979,0.9890027275935523
0.9893887197865113,0.9885760317588549
0.9903988006416152,0.9896709844706456
0.9912290991667639,0.9905811567150958
0.9912520802555664,0.9905869144957176
0.9914269990334416,0.9908382194745502
0.991966627851656,0.9913495989750087
0.9910571436126729,0.9903210821934699
0.9925541191757716,0.9920139582775271
0.9931117286426531,0.9925696283981535
0.9926957338950317,0.9918980940151679
0.9925512042654189,0.991417717948827
0.9926755469330037,0.9916462575488934
0.9934594243029508,0.9925660851485401
0.9938644599539148,0.9932977661937137
0.9937660857556319,0.993053281970387
0.9944329077338757,0.9938017934512243
0.9946719625917476,0.9943366469803718
0.9954439387531275,0.9951266144816864
0.9951313830618327,0.994640303472243
0.9953106661529982,0.9950711626252362
0.9954591172227816,0.994919688704262
0.9959199870958045,0.995401127745487
0.9956176577474597,0.9952493880807917
0.9958692338362665,0.995232557645128
0.9961565538119667,0.995505830771564
0.9962801073601744,0.9957818499164501
0.9965441402620075,0.9961505250387278
0.9959191738197118,0.9956025614860106
0.9968541433936842,0.9962900404922566
0.9962631815547566,0.9957610333249713
0.9966258946399372,0.9960909098639817
0.99690551667559,0.9966981342664836
0.9972411098213572,0.9965148596802289
0.9969066681457018,0.9963355712497892
0.9974276962928814,0.9970960411980719
0.9972708064771048,0.9971104799402467
0.9974469975086696,0.9969688385369496
0.9973918477268868,0.9969141839116625
0.9973080641848444,0.9969309257660859
0.9978142601086272,0.9973810070482321
0.9977695540802352,0.9973109392871266
0.9972647431414816,0.9966314325925107
0.9973947787417167,0.9969429728147716
0.998105960502095,0.9977098206123586
0.9977711645279438,0.9975288491383526
0.9981908955142492,0.9979411948121157
0.9980054766173138,0.9977219562422845
0.9982310681323416,0.9978870716742706
0.9983287498381098,0.9979175436209461
0.9980339976462341,0.997685372190026
0.9980462289965814,0.9975899701941843
0.9976265704804227,0.9970885117926435
0.9983965174776898,0.9981377565844207
0.9982538801241345,0.9978594343272857
0.9984023956118264,0.998126241023177
0.9980007741100047,0.9976383355514076
0.9985226477422313,0.9982084444142088
0.9983826756796339,0.9979133803026502
