Training Logloss,Validation Logloss
,
0.4096673773899146,0.4151572594419423
0.38621858689061905,0.3968074877659461
0.36470756412217775,0.37143168287048883
0.3442888904075354,0.3545036216267088
0.3297472524980647,0.34126177931088114
0.3128247510295774,0.32400479379017966
0.3004587941040213,0.30618922074762883
0.2859517690773126,0.2938455077138942
0.27577712486990186,0.2871798746041349
0.25661284357915104,0.26218012776946314
0.24937566334307476,0.24456589116964747
0.2295649975404158,0.23291378015685416
0.2136223911606974,0.21299416019991063
0.2044859604779605,0.20020267401752156
0.19037344230671782,0.19030587224586554
0.1809575079405934,0.17954784621182343
0.1714492973677223,0.17400640219728508
0.16190724581615573,0.16256181264035827
0.15453835033473953,0.15398022587027105
0.14772154293083675,0.14672470052409148
0.1379476379531249,0.13918362103531987
0.13257461662340592,0.13340636454151747
0.1318753756424053,0.12436772893785517
0.11997269471032591,0.11590453959291715
0.1114890397647991,0.10656755101075702
0.10509777309323401,0.09767819069309196
0.09858277145970325,0.09288458194326567
0.09529078295497619,0.09021111433068198
0.09138896140385765,0.09023020649200587
0.0895436027801034,0.08619283884169633
0.09126862115967044,0.0896584113464924
0.08424749082528389,0.07586907546945085
0.07603261845528919,0.07052518798906068
0.06999517683451649,0.06308468483957985
0.06803115645082981,0.0669275745955597
0.06871356709133276,0.06448494928123077
0.062068817907966804,0.05392415102579984
0.05878422071397492,0.05657464202661433
0.05548079559135944,0.0575467201895589
0.055175620518496574,0.053656238171595046
0.04950898106287798,0.04706567742714372
0.04966445546651609,0.04649094333144773
0.047775499514046214,0.04453745959483071
0.044711604040441326,0.04133528819866994
0.04097247161807006,0.040037037502707803
0.039476602073583875,0.03380366605792054
0.03792090675663852,0.03402492445883149
0.03552443447554737,0.03357084825205106
0.03540078805874732,0.031327170676525753
0.03160926004706446,0.02681616428825795
