Training Logloss,Validation Logloss
,
0.40286177753348573,0.38973917635392236
0.3699057225702842,0.3572452815713942
0.34196610261900107,0.33087149445533154
0.3163553262135256,0.3073862137922293
0.2992399297961061,0.29241571615061374
0.27895430464078086,0.2743191863161046
0.2705331635026276,0.2657204509502879
0.2460724409634274,0.24118646103259261
0.2349356450214397,0.23075440123839985
0.21406190059861271,0.21017815174952711
0.20532699589901648,0.2081425675131113
0.1833076494230395,0.17909678674115517
0.17259705184428453,0.16718656403228127
0.16405558959579067,0.1611705039606802
0.15003587019749626,0.14589496341840508
0.14305891416684066,0.14454861210422779
0.12956573753503567,0.12884576737109082
0.11968069962477743,0.12006599938012252
0.11281568671074896,0.11332133888534116
0.10205647825320673,0.1028338399596886
0.09901754697632059,0.09766103979397903
0.09148166753443249,0.09148128528222192
0.09054174015026997,0.08762470433697334
0.0760500093197861,0.07713584963736225
0.07198678202703628,0.07032663433873038
