Training AUC,Validation AUC
,
0.8741364417035484,0.8740981543921414
0.886609761818971,0.8877260238928407
0.8946313696468032,0.8955650207563564
0.8994812731825961,0.9022318220665083
0.9028531078113896,0.9048018295923704
0.9068101227718368,0.9080627707928517
0.9112683171114545,0.9110514132605408
0.9104514819291503,0.9089891534042833
0.9156415522822025,0.9153531840349676
0.9178623194112383,0.9171039036689642
0.9210432676731256,0.9199082085755144
0.9218732280042555,0.9207557538830473
0.9250388770129108,0.9219865016362726
0.9258571052324831,0.9237709707228372
0.9273461412883782,0.9249545046749635
0.9296215267514529,0.9262258226362627
0.9309962854379422,0.9285685306994234
0.9334131567844602,0.9312108205173995
0.9340106650933238,0.9325927764478781
0.9335338759447006,0.9304409609576412
0.9360874420927291,0.9337809166245019
0.937595344543531,0.935261374894234
0.9364798840426115,0.933924152490125
0.9370721503441832,0.93475646182432
0.9400992444842248,0.9366289806637782
0.9410112329693946,0.9385170012202951
0.9415094249680657,0.9386123146348964
0.9424219287965024,0.939701155241104
0.941648374396368,0.939437891794826
0.9435700169679991,0.9406813066654195
0.9436720549348191,0.9418464157195561
0.945300757068247,0.9429659054349198
0.9454884628009287,0.9434185555730356
0.9452797085166948,0.9453878051269404
0.9465270807894299,0.9459573825022995
0.9470786913385967,0.9468368170563533
0.9463240999602316,0.9462554583760295
0.9499548543193834,0.9494606819763396
0.9495529590414512,0.9493744924294928
0.9503026949199748,0.9500257417084417
0.9506738145421947,0.9509701063116615
0.9513989186230144,0.9511700341710992
0.9497123933646076,0.9492105285536314
0.9526636112608559,0.9518472377534664
0.9519069665616623,0.9511197200265885
0.9537288741066967,0.9528749573038421
0.9518452783621824,0.9520809150654722
0.9513846581085542,0.9509932260153892
0.9519552638884446,0.9516027535301396
0.9534840296893121,0.9532492130442608
0.9552787689815017,0.9550075506649263
0.9547883554452635,0.9544143220983975
0.9551316062698851,0.9545975081034118
0.955043587250369,0.9548543051191454
0.9573909677782588,0.9573923348172463
0.9547244689846615,0.9545641129758053
0.9573143507285199,0.9572203986297545
0.9573495631676694,0.9572858601663626
0.958018575354797,0.9574860537695215
0.9572233604329812,0.9567505637310135
0.9578182759210335,0.9577243373060249
0.9594262193834967,0.9592041755070745
0.9595338375516274,0.9594724880840515
0.9589870100321553,0.9589081370018723
0.9592306788227125,0.9584964113967915
0.9589756483235706,0.9585834867560415
0.9587764520464878,0.9585580639400653
0.9606561021941159,0.9604950699224878
0.9609805268850234,0.9605039280465214
0.9602623799383051,0.9604091461193621
0.9601548181358442,0.9599803243348966
0.9592009419057722,0.9591710461231889
0.9607672794516826,0.960594015167943
0.9603139786828901,0.960548130085449
0.9613939932297422,0.9621745702392543
0.9621619191151349,0.9623093908870455
0.9621282124445929,0.963222574893667
0.961589260014416,0.9629115661588481
0.9627708535504913,0.964174114577354
0.9633634660983202,0.9642711996167621
0.9608765563809529,0.9606775472775796
0.9623055710507465,0.9624377451042919
0.9628343857125975,0.9635356209970137
0.9632856412127997,0.9638563736682696
0.962554964982908,0.9634824722528122
0.96419392566824,0.9641916536629406
0.9622336565083168,0.9624943485168667
0.9634741441170973,0.9633152308710583
0.9639853243765385,0.9645675038656852
0.9628295785261871,0.963902347332004
0.9638641784476553,0.964616755035312
0.9651566835174252,0.9657286267640068
0.9651222440931757,0.9653099918221798
0.9637002590276303,0.9635552860323683
0.9651937560236784,0.9646787619035471
0.964213565078047,0.964881081456474
0.9650193042756388,0.9651914701226106
0.964408509773179,0.9640706516886418
0.9652025007547363,0.9652049344711418
0.9659052840303142,0.9654921148523102
