Training Logloss,Validation Logloss
,
0.40633156552146354,0.3921621048971594
0.36062770781148096,0.3457186877980106
0.3332382018487234,0.3161878138031198
0.3089658565697826,0.30083118801989656
0.2895483588579436,0.2769224022523039
0.2692982107713394,0.2668231093997988
0.24270473670229187,0.24028471387974648
0.22401457531179836,0.2179327866113226
0.20703193777815154,0.19647739905490474
0.19327077381563174,0.18335541732489943
0.17682242386934352,0.16958935079153528
0.15352849066643096,0.14902782145648735
0.13881277036702702,0.12669774748563126
0.13315267921603985,0.12819940480637593
0.11785390446882411,0.10755570633601047
0.11080797781211127,0.10750353093747768
0.10181694482102308,0.09864710133096269
0.08873305892582228,0.08390469247895146
0.09059527131305656,0.07930992012254279
0.07699745987716072,0.07310387324199707
0.07395262086483889,0.06844968090777737
0.06311325751242118,0.059923811483705326
0.05809553532585413,0.056101033274216706
0.055258628567997875,0.053160541257641004
0.04812229568550324,0.04320753136310929
