Training AUC,Validation AUC
,
0.8867386620535713,0.8880882325845738
0.9129862863613728,0.9124732307491705
0.9278334466605386,0.9277408275897256
0.9394299987821794,0.9403492155954006
0.9461225765862097,0.9484554620610092
0.9521532281730305,0.9526065561456246
0.9628910573674649,0.9644218763065733
0.9666329245662751,0.9674410793021783
0.970090837625096,0.9700070120909849
0.9780804619614345,0.9778106650396065
0.9795762377409902,0.978099705626822
0.9826586588120623,0.9814266398513536
0.9848185671221882,0.983766158989862
0.9873847269712983,0.9863154385054858
0.989105401773367,0.9881061968601139
0.9918165743864026,0.9903341036357993
0.9928653704044224,0.992163483411214
0.9942599939633978,0.9937463415947742
0.9947633877081677,0.9933735031542008
0.995733618034721,0.9947882341436037
0.9960500710094708,0.9954740301062833
0.9967287378306117,0.9957959343336635
0.9972708225815817,0.9964603822174223
0.9977727910801295,0.9968438504068359
0.9981354961130718,0.9976564947056764
0.9985834985089026,0.9983259917201343
0.9988973828195571,0.998265490732985
0.9989994690998083,0.9985618835631485
0.9988916254689987,0.9984389328015624
0.9991910479592294,0.9989189545429421
0.9994551694356866,0.9993677956877236
0.9993461743347651,0.9992189792039594
0.9995103192174694,0.9994811796753533
0.9996271249897777,0.9995970439377124
0.9996635130557546,0.9996468265947812
0.9997466041052824,0.9997420514281421
0.9997026549873134,0.9997247780862767
0.9997975747752613,0.999781558661332
0.9997834753055719,0.999781558661332
0.9997877429919999,0.9998937910928373
0.999829099289158,0.9998510063537551
0.9997954811932399,0.9997776610867573
0.999888001414102,0.9999302865638556
0.9998504860347289,0.999843831273288
0.9999100725999489,0.9999660733849515
0.9998985820555478,0.9999590754669649
0.9999117072043733,0.9999403848252539
0.9999437470615369,0.9999674021035564
0.9999448582704559,0.9999636816914623
0.9999589899490992,0.9999754629964269
0.9999332308379995,0.9999405619877347
0.9999590704714847,0.9999702367032473
0.9999497862404443,0.9999872443013916
0.9999696672174075,0.9999814865207698
0.9999727592770081,0.9999909647134858
0.999912415801365,0.9999637702727027
0.9999256456292916,0.9999813979395294
0.9999570090984176,0.9999798920584438
0.9998487789601578,0.9999169993778053
0.9999489246509202,0.999989724576121
0.9998990088241906,0.9999436623311465
0.9999335931887338,0.999966516291153
0.9999312821962718,0.9999814865207698
0.9999711649337766,0.9999621758103765
0.9999058210179982,0.9999694394720843
0.9999451400988049,0.9999794491522421
0.9999814959558275,0.9999962795879059
0.9999861179407514,0.9999940650568975
0.9999737255456335,0.999963593110222
0.9999497620837287,0.9999877757888336
0.999992914030082,0.9999987598626353
0.999976801500757,0.9999927363382924
0.9999883403585894,0.999987864370074
0.9999881148959102,0.9999908761322454
0.9999773248962622,0.999998937025116
0.9999611882102215,0.9999937993131764
0.9999492789494161,0.999989724576121
0.9999438436883994,0.9999877757888336
0.9999659470832005,0.9999991141875966
0.9999838955229136,0.9999976968877512
0.9999671468667435,0.9999840553767395
0.9999587242252272,0.9999971654003093
0.9999247679352905,0.9999943308006186
0.9999302112485458,0.999977854689916
0.9999249128755842,0.9999311723762591
0.9999883484108278,0.9999973425627899
0.9998976641003539,0.9999824609144135
0.9999763103142058,0.9999829924018556
0.9999615908221487,0.9999987598626353
0.9999934535300643,0.9999987598626353
0.9999503901583351,0.9999913190384471
0.9999834043363625,0.9999975197252706
0.9999593603520723,0.9999899017386017
0.9999555194342871,0.9999991141875966
0.9999930428658986,0.9999982283751934
0.9999919236047412,0.999999468512558
0.9999796439409626,0.9999962795879059
0.9999881873660571,0.9999987598626353
0.9999910056495472,0.9999992913500773
0.9999578384789876,0.9999785633398387
