Training Logloss,Validation Logloss
,
0.4328018515862684,0.4297736747842305
0.399455873442042,0.4035957084986138
0.36969638998767573,0.3674115768791548
0.35523129927259756,0.3586468871541277
0.3279430704111197,0.33318429413658707
0.30365478029951637,0.31399793150084776
0.2903843325357452,0.29504020741508724
0.26004714835816306,0.27409260054965046
0.24492924988362763,0.24832127712443464
0.23243126006929646,0.24304218197551805
0.2104414502931129,0.21556843922564803
0.1882362155228025,0.1995782927854135
0.1694123826771106,0.17482382724318452
0.1585816102666634,0.1658886190370239
0.15004681468926195,0.15555109160913905
0.13181238468184464,0.13507606785167459
0.1231784646574226,0.12719774690952063
0.11554591672218366,0.11802536280456982
0.10689076823509855,0.11655157994151824
0.10287896396951994,0.10439453502613454
0.09013262238113025,0.08961330021665204
0.08391829955387256,0.08587814440021474
0.07722811914684888,0.08131275183922033
0.08100536297889542,0.08823733368468685
0.07044942573941612,0.06697900342912337
0.06372796093107413,0.06551873962805452
0.05881602763605556,0.05739597926297977
0.051550243794489754,0.05456249326830617
0.04681855026895573,0.045700958019169076
0.04592109737652283,0.0453778100269468
0.04249815527198349,0.0428387185371623
0.03802496900844254,0.03847318559544307
0.03834578725697986,0.03547556815993667
0.03521855627059426,0.03188754546775277
0.02996085637629466,0.025878468257070464
0.027231932401781407,0.021955362976888795
0.02812445424150911,0.024154285183997103
0.028763502993590644,0.023611915079540004
0.022670059703771034,0.017357004946877884
0.020732487975944267,0.018050340513750467
0.021360867802234788,0.0166043820418866
0.018849162715794,0.014047357597330036
0.019349825798518096,0.015498297670996159
0.015769800570061745,0.010916528488030278
0.015355414881556497,0.013010177202834766
0.013532073751499606,0.00917629697104294
0.01216373580336185,0.009649035652784506
0.011359277480802546,0.009340450406695273
0.013055751441713193,0.01138389198332937
0.010539090187701034,0.00671875237048824
