Training AUC,Validation AUC
,
0.8821357850918087,0.8847184420954912
0.8985776670777496,0.9032641265042423
0.9097458723178435,0.9132262859360256
0.9152151540423832,0.9181206968092214
0.9199907032074676,0.9228781750478954
0.9258400022778173,0.9278458097165908
0.9282483463037181,0.9308866656986233
0.9352078558154572,0.9360098492210353
0.9384832568354566,0.9412215632080627
0.9406138469450467,0.9441196948429349
0.9442907808922442,0.9471557933467287
0.9482755036055187,0.9491893050234419
0.9524676358791903,0.9536540949269976
0.9537420878301462,0.954463279921332
0.9575748970110638,0.9573504486715674
0.9596228792054385,0.9606337291968922
0.9618956396387481,0.9630577677829365
0.9646304616763852,0.9653531476096567
0.9652276398434683,0.9649522783563285
0.9664653977433827,0.9656319772038191
0.9703972333539052,0.9691715410133924
0.9702153010762591,0.969951974291415
0.9724786887039043,0.9716477050131823
0.9739907300053173,0.9728354197978114
0.9738209324511559,0.9725408698407734
0.975244842001713,0.9738963374450357
0.9777540161586527,0.9755190512181833
0.9780027175982994,0.976330925221957
0.9794066737017464,0.9774704446835594
0.9799116698419865,0.9773328915083979
0.9809422839053755,0.9776975625577362
0.9798542090677418,0.9771245967002958
0.9826122296046219,0.9801122930341831
0.9830442402547059,0.9800903672649093
0.9829306553778148,0.9794063246329399
0.9835354912237525,0.9813271047600846
0.9848284311144038,0.9825812173931749
0.9852972888080617,0.9832373356963521
0.9858974624078828,0.9829359597922761
0.9855996342608836,0.9832633984032249
0.9862374279191789,0.9844798649041657
0.987162018157669,0.9854474946085361
0.9875187806385662,0.985724462580779
0.9882970455982486,0.9866900238163497
0.9883863368714547,0.9868377124886286
0.988367591260126,0.9874123331211084
0.9888691410422695,0.9877381169570176
0.9896158492791007,0.9880405270954933
0.989290248961366,0.9884897985187281
0.9896290710547888,0.9891310238465494
0.9896463914198954,0.9886041848433362
0.9904859661238459,0.98973873997982
0.9902403567437996,0.98920073124509
0.9908732546410607,0.990481733972573
0.9910049087412427,0.9908404064623929
0.9916754991671248,0.9911016540717601
0.9914553107041596,0.9913672454656061
0.9920025327833204,0.9916191849653759
0.992027237051171,0.9920556318820543
0.99251333458755,0.9922304174956056
0.9921965112098273,0.9918432001363534
0.9925716569513188,0.9920992765737221
0.9923238573623887,0.9925429631311984
0.9928335479576995,0.9922566870493582
0.9933118831361228,0.993158125752147
0.9935196308905385,0.9929353516624491
0.993740254174385,0.9935000436446916
0.9936188827828227,0.9935341733798821
0.993799687747073,0.9934586742687033
0.9941206419231683,0.9940363976043822
0.9940090620536746,0.9938028674769273
0.9944054173914889,0.9944980798404135
0.9941434136537686,0.993990270750155
0.9945620656401094,0.9945278657911252
0.9946274337126034,0.9945169029064883
0.9948514469888766,0.9950652539852154
0.9948289248776712,0.9945065605624911
0.9950461662213295,0.9953370507854596
0.9951249734799523,0.9947183717675521
0.9955221662505753,0.9956979985909591
0.9953731354196168,0.9952785131184361
0.9956244860457444,0.9957470213015054
0.9957212900575113,0.9961046595569257
0.9956603185072619,0.9958068000498088
0.9956795875140958,0.9956973780503192
0.9958837600745984,0.9958198314032451
0.9959554249976335,0.9964577471809873
0.9962708794948038,0.9964645731280254
0.9961342893723947,0.9964817414190607
0.9961742123710922,0.9963845233854877
0.9961158658506076,0.9966296369382194
0.996279938263165,0.9965024261070548
0.9965210625463428,0.9969138445512602
0.9967826153587046,0.9973289862393045
0.9967292048604471,0.9971719894574282
0.9968587573263694,0.997283893619477
0.9966751501831064,0.997183366035825
0.9971558688241384,0.997818799651008
0.9970852909533067,0.9975585862760405
0.9971676250924115,0.9975834079016336
