Training Logloss,Validation Logloss
,
0.39460984669830546,0.38721109455209274
0.3426084637096596,0.3331886593829536
0.2921179416985651,0.2844246711504986
0.25122696901346564,0.24419130476316817
0.22718302563423085,0.2185830945027395
0.19363648476602946,0.18829338114287056
0.17195515560378574,0.16731611033870594
0.14028843741722763,0.13419882977079864
0.12016684423174363,0.11310992235386078
0.10119597025502367,0.09550871855015806
0.09836906067276203,0.09523762849650373
0.07600959930732629,0.0704701369307104
0.06512244539735804,0.058795714257480064
0.056900306533170686,0.052358488594030916
0.048856535073802256,0.04656452760276431
0.04202224591366551,0.03627273252828948
0.03865648851695078,0.0350949476487107
0.03185299824908768,0.026410083489461302
0.027556381481775763,0.023031023284810857
0.02535997508267661,0.024348061104448454
0.023520357599597808,0.021528686127261935
0.0189869897798468,0.017899520033897404
0.019790093850669335,0.01831830673885192
0.01615139401694032,0.015303581083154338
0.012343194218167909,0.011093874757898312
0.01076240320252026,0.010672466161924686
0.009957029817834554,0.009028108384766068
0.009614236373693621,0.010501857108890008
0.010857161741289877,0.008707586011583042
0.008979824608735568,0.009568517821211228
0.007324389833970416,0.008261276249719405
0.006003391893304063,0.005262609253933143
0.006531845997112908,0.008110281309997367
0.0063750908103357845,0.005894073707412599
0.004859756267021969,0.004936490729472467
0.004807432628171318,0.005258972064537021
0.006569287202385038,0.005544633179801104
0.004916717830700201,0.0056374643156746635
0.004012121318152065,0.0041506787685838525
0.009033524834400224,0.00627839077330551
0.004278934410440786,0.005692306712665438
0.003469184832659379,0.0064599286485685385
0.004534115205818742,0.004594631830110472
0.00370752419313753,0.004924044915083366
0.003369262005043351,0.004169077028214249
0.0030581000856595253,0.00395183813493351
0.0029102609398691443,0.004421538203422222
0.002497225538164821,0.005135202831790857
0.0017560922467014081,0.0025190071415006547
0.004401384530131443,0.005858117361960715
0.005285612819536114,0.004311367448524579
0.004926474921302411,0.00558064615178049
0.0033613097938774003,0.005516339433245412
0.0023606469762546853,0.004976151123037439
0.0021289629850147393,0.00352401666548171
0.0020677894266314255,0.00359180387382495
0.0027320746222454536,0.004659614326824236
0.0022518321639206852,0.00297208147000697
0.0027803761057171397,0.002502645458377494
0.0024643942058186308,0.0036805545678228265
0.0018831620907914814,0.003220678190049425
0.0017874042181110653,0.0029578363503748794
0.0023931107497427192,0.0034779802938449357
0.002678120341191563,0.00373646096041865
0.0018254415995112032,0.0024291998756055923
0.002082751032610473,0.002702820064153461
0.003193798272130275,0.005235251538003443
0.002471989522772544,0.004106397553999341
0.002227394929719663,0.0037724966165305425
0.0024796405447183503,0.0034603377838852796
0.0035856481428511097,0.004186507020253692
0.0023391015150483895,0.0031293810330071834
0.0021247575799582382,0.0036968217133312347
0.0026387873024013267,0.003992080876511194
0.00199656453403264,0.003604457392460717
0.0023933397240553256,0.0036021536748705694
0.0027975526668004443,0.0044643963084129885
0.0023088848233419907,0.00346620211241647
0.0023101516768109535,0.0034812478860182963
0.002238579779380796,0.00328341510692807
0.0024314137055871004,0.0025272090019679842
0.0030214880553294694,0.0028626831875604654
0.0026385774991345133,0.0031955235802358073
0.0034458949416552045,0.004495755912752322
0.00482405734450138,0.006369135313084556
0.0034338398384937386,0.003311599493363762
0.0017482406488997237,0.00188634092815138
0.0016529095458282662,0.0035987835361860746
0.0017838944721956232,0.003095920359778964
0.0030210205457287163,0.004112781749457706
0.002256914091099369,0.003542120877767241
0.001935839094319769,0.003366459312649033
0.0019885299468809137,0.0027069277795033595
0.0025555125470267197,0.0045969513039345955
0.0016871845057274885,0.0028502389876822703
0.0024271094457092766,0.00414658653241438
0.002246603680978291,0.0037604393599367032
0.0015384138915255753,0.003136764374899256
0.0015952719995671427,0.002184658647278327
0.0025000137469794975,0.0035655862349019975
