Training Logloss,Validation Logloss
,
0.4518156087543721,0.44284088485705964
0.44847534517352283,0.4418145205784744
0.4245571232423026,0.4194032087272238
0.412063787241677,0.4115393826426457
0.4066106334074285,0.41009271067297304
0.40131915141488594,0.4013174899842865
0.39248603954900774,0.3966822491387169
0.3966241374424038,0.40011477150982855
0.39273727358407484,0.3983436887497258
0.3800137821463501,0.3863744312874251
0.37259395329472583,0.3802716783091646
0.36496609898343346,0.3736309844470157
0.3615161477762882,0.3697964773066929
0.35926026572793246,0.371490204794774
0.35840348288549195,0.36736493064375436
0.34801597026392295,0.35884955595173945
0.3429280651116582,0.356601797123814
0.3394961134612138,0.35562362389270324
0.3321106994157453,0.348935407523911
0.348853736343988,0.3647794849792862
0.3262068424039126,0.34613874010629
0.31963219429097145,0.34178014346647134
0.319173882633646,0.33726178677431934
0.3221846948638201,0.3381855352988388
0.3117714740222297,0.3309384198705133
0.31192827944255336,0.3280160442837618
0.30515592364739647,0.322244321008926
0.3021545281557501,0.3166272287449341
0.30435913071527426,0.31475706005863757
0.3063446602766666,0.32580093242021324
0.3028943916109385,0.3115236155652577
0.29475530656718196,0.30817781449395054
0.2890629150066653,0.3005621270610209
0.28873554731912193,0.3053782066629757
0.2869183931740439,0.29773468826235067
0.28287784215281003,0.29572636827779675
0.27940497303404416,0.2938577419348912
0.27701926350054157,0.2895794619730178
0.27798505478422997,0.2911968613149721
0.2779000306948661,0.2879459800629937
0.27244453937981145,0.28617067522490275
0.2788275214338387,0.2951343153921725
0.2705147030565951,0.2923937701286303
0.2728808906578142,0.29272081754015356
0.2744895184606474,0.2958657269004985
0.26658757516199866,0.29051213385601304
0.2650926052909079,0.2867540098842819
0.2628246375816162,0.2837854989287981
0.2609860927543426,0.2823632466594455
0.26787294508152454,0.28816074071470504
