Training AUC,Validation AUC
,
0.8919916606508392,0.8998581857791116
0.9106797789963285,0.9177814679261159
0.9242544762474585,0.9298292644483579
0.9370733098665336,0.941450542704159
0.9431897258460784,0.9461271438127755
0.9511127340129487,0.9529733618451073
0.9541697905326095,0.9556749889440342
0.9648105580436436,0.9668058332474918
0.9670934240363249,0.968703653370963
0.9711821253059085,0.9721561346440807
0.9732866583715726,0.9725522464191702
0.9799141257747421,0.9812112705073168
0.981420015165908,0.9831124001808669
0.9832183699132035,0.9840432111406076
0.9861863928312917,0.987291534543222
0.9871992033952619,0.9872996015715398
0.9905700959121457,0.9909655488247581
0.991385562213898,0.9915250696350022
0.9919064856819764,0.9918940844688193
0.993696466101187,0.9937759773825348
0.9939611029209108,0.9941027954528436
0.994537619043892,0.9947181649206722
0.9952260934915785,0.9956214652453803
0.9963351605150945,0.9963896945574863
0.9968684119603829,0.997126276296961
