Training Logloss,Validation Logloss
,
0.43212999217787257,0.42832713829800373
0.41924619696077275,0.41995905191259797
0.3997665732648558,0.3956998660639219
0.38927657522682757,0.38910996155176536
0.3847371807530109,0.38541650001982575
0.37623579689209097,0.37585317476407504
0.36975813697541177,0.37024501401287785
0.37335851460159275,0.3802069968127584
0.3674290289434745,0.3758253700043646
0.3584653552881795,0.36913574218925005
0.3549238189628272,0.3601428293917057
0.3463133600565722,0.3560062397368311
0.3380918323529786,0.35065869167232844
0.33732342092231626,0.35045087774512246
0.33423059486190726,0.348771220172723
0.3298365176121748,0.34515608612863224
0.3250204160545421,0.3339115101616167
0.3247794143248484,0.32986407798357875
0.3179344806028743,0.3288980402451937
0.3192177656264486,0.3264482616697564
0.3170326590663835,0.3262482438950187
0.3090847203012219,0.3206830163218153
0.30860152919977474,0.32449731354855615
0.3099114983787001,0.32550681488753325
0.30230003597829647,0.31305902366014504
0.30044277743487285,0.3135228604158816
0.2968962268973463,0.31306261878472424
0.2963196833344183,0.3040891013706374
0.3000662293743548,0.3163476757986073
0.29351528480064554,0.30704343104105136
0.29054993729172385,0.3009020005443424
0.2908816284097146,0.30257072615694
0.2873027169120959,0.30273732665207925
0.2856454221206308,0.29698857683953794
0.2856102016320062,0.29291212280253254
0.2864392930779809,0.29665089631110986
0.28225303901431475,0.2935332724571061
0.2799965047750031,0.28621645375488236
0.2813253057497504,0.2798378355588378
0.2773266056298775,0.29051621343218287
0.27946575512161864,0.27837004104082935
0.2735948821133881,0.2773291779886655
0.2715589867906932,0.27400787396517773
0.2714439528448692,0.27221224411424977
0.27115373815759786,0.2747805158087512
0.2683540351594518,0.2698967036235709
0.2690812696829458,0.2722114457730807
0.26771755976216277,0.2689087183675349
0.26352484654643454,0.269540864111841
0.2689553357432919,0.26979607449884074
