Training AUC,Validation AUC
,
0.8935442771822718,0.8984131534758343
0.9120485629218186,0.9179337072297535
0.9229717385430415,0.929363031580968
0.9306944794851026,0.9333824801520076
0.9403572945728201,0.9448618614481681
0.9479604356157983,0.9500450305657634
0.9515827512289567,0.9543608907157606
0.9642055208917423,0.9678630276508773
0.9674436239428096,0.9711384479947643
0.9725775218797842,0.9759488790347035
0.9756156073254371,0.9790352413303233
0.9799317843338674,0.9833972283345475
0.9839626705307105,0.9870060858489016
0.986229190479149,0.9888126864983182
0.9886883441302579,0.9908718471881443
0.9896536384345843,0.9923048823723847
0.9919101091893209,0.9940835586930091
0.9925279977139372,0.9936555924984083
0.9940463761270838,0.9956901384095213
0.995112709920651,0.9962329046224899
0.9957490058625773,0.9969068117573422
0.9962151016384148,0.9969152924794198
0.9969030687950731,0.9977612962183839
0.9971894869200564,0.9977418526116694
0.9977756496248125,0.9982364235016116
0.9981411246278136,0.9984565085818703
0.9982533003629595,0.9983336415351844
0.9985703572556,0.9987700884518629
0.9984753005795969,0.9988009086369741
0.9987066816541373,0.9988544819788793
0.999084589313449,0.9990617425525815
0.9991453354010194,0.9990451948021861
0.9992901307545041,0.9991219349946447
0.9993454496332962,0.9991188322914456
0.9993876836244556,0.9990665000308202
0.9995324467689861,0.9992878261923585
0.9994718858829024,0.9993085108803528
0.9996100381395889,0.9992901015080379
0.9996403789744198,0.9994100726984044
0.999687516778852,0.9994510283806329
0.9997127524944467,0.9994578543276711
0.9997384069264454,0.9994642665809492
0.9997322791729141,0.9995267343386919
0.9997346304265685,0.9995072907319773
0.9998104342002148,0.9996725613890513
0.9998150400806616,0.9996886954456867
0.9997675479777335,0.9996661491357731
0.99983633019937,0.9996069909281096
0.9998739985712751,0.9997815696947808
0.9998238331251508,0.9997116554493604
