Training Logloss,Validation Logloss
,
0.40633156552146354,0.3921621048971594
0.36062770781148096,0.3457186877980106
0.3332382018487234,0.3161878138031198
0.3089658565697826,0.30083118801989656
0.2895483588579436,0.2769224022523039
0.2692982107713394,0.2668231093997988
0.24270473670229187,0.24028471387974648
0.22401457531179836,0.2179327866113226
0.20703193777815154,0.19647739905490474
0.19327077381563174,0.18335541732489943
0.17682242386934352,0.16958935079153528
0.15352849066643096,0.14902782145648735
0.13881277036702702,0.12669774748563126
0.13315267921603985,0.12819940480637593
0.11785390446882411,0.10755570633601047
0.11080797781211127,0.10750353093747768
0.10181694482102308,0.09864710133096269
0.08873305892582228,0.08390469247895146
0.09059527131305656,0.07930992012254279
0.07699745987716072,0.07310387324199707
0.07395262086483889,0.06844968090777737
0.06311325751242118,0.059923811483705326
0.05809553532585413,0.056101033274216706
0.055258628567997875,0.053160541257641004
0.04812229568550324,0.04320753136310929
0.046023045761097656,0.04276541413748993
0.04058701031218341,0.03450352460034069
0.03619973291104173,0.03296275002590935
0.03837934376569792,0.03262122325854423
0.037641726795671314,0.03000342732292825
0.02956774931897221,0.023853879776757236
0.029856438868691725,0.02363841659250681
0.025030336228014788,0.022499674407738923
0.024898623681705458,0.02134171159529717
0.022180008401402305,0.019744236393045664
0.019205495022824988,0.015126858529288004
0.019005263412719523,0.015689671095126527
0.018315794561207292,0.0171810942901724
0.01789281741706906,0.015745925376609616
0.019087168757934987,0.014258186222260959
0.01393929244147803,0.012229471891495666
0.01291401176659247,0.011424042737931461
0.01502866043634932,0.012095119077657411
0.011228530530006556,0.011401285216451151
0.012240660345468016,0.011208760058059687
0.010422088236941742,0.01039869027350745
0.008725853757482933,0.006981123558540805
0.008806508782275853,0.008977833700852825
0.008076690467951498,0.006633340604013759
0.00917243666388672,0.007907636067025436
