Training AUC,Validation AUC
,
0.8759033202503783,0.8761623630356863
0.8886405283273404,0.8906693127654779
0.895732827304896,0.8977695420845929
0.901675878588605,0.9026657815629131
0.9037494266403546,0.9052706015162274
0.9070287974139559,0.9072977832013118
0.9110409379994704,0.910791338738915
0.9106445101915089,0.9110178409704536
0.9133120557761171,0.9150584742483704
0.9172223355440593,0.9183364230469961
0.9190961639232206,0.9199597628573899
0.9188442335359179,0.9200627828399004
0.9212167370480628,0.9216476783919882
0.9244270598761559,0.9247836314623559
0.9256055049869608,0.9258582990701095
0.9285196181680018,0.9290476666283997
0.9301639094352491,0.9305683407812441
0.9332337931709093,0.9333003633956805
0.9322314102558527,0.9321072626695976
0.9340746240240727,0.9346442293928146
0.9354818573886068,0.9368599119573336
0.9362138944468124,0.9368546856641538
0.9364888461841103,0.9367413902577643
0.9357478469844062,0.935853363323398
0.9387713337215801,0.9391027003813954
0.9394636571392903,0.9389379392743709
0.940004356905231,0.9395875940909936
0.9407512020301174,0.9409105549154085
0.9423984967823414,0.9423751571431204
0.9426751878031647,0.9423983654280883
0.9423301493815864,0.9417745763336438
0.9436632538380916,0.9439917647792485
0.9437800354536843,0.9436369083304633
0.9448310216805877,0.9439808692866871
0.9442775430120791,0.9444318363812367
0.9461230033548524,0.9455601842206339
0.9464613825751554,0.9454272237788899
0.9465737918252194,0.9455811779745934
0.9466410360692941,0.9454289954036966
0.9486021748709798,0.9469593249117376
0.9487820699322747,0.9472342810817399
0.9490375513567747,0.9485507754756104
0.9486562295483205,0.9480723481965567
0.9502944252709908,0.9485172031855231
0.9505882111942413,0.9489536429566576
0.9511895040552201,0.9497534429756495
0.9517156373216361,0.9504701537912063
0.9510017741658227,0.9505675931555756
0.9513872267726495,0.9504034521172334
0.9529375806250515,0.9519646078969113
0.9517149287246444,0.9497398014646377
0.9527718172424001,0.9515050484220493
0.953063904143318,0.9515309141442273
0.9526426754406435,0.9507000221098776
0.9531010813286722,0.951957964303886
0.9533358201866852,0.9522532055779253
0.9554820316390489,0.9532848227028757
0.9559134544757192,0.9549348254666106
0.9552652734297031,0.953677414760044
0.9564971370910038,0.954937837228782
0.9556021629858757,0.9537985938968234
0.9562734136953182,0.9537542146954152
0.9574702340144786,0.9551862190266834
0.9576213181662657,0.9553192680496678
0.958127135634837,0.9558864537315378
0.9567377701876303,0.9545519773458794
0.9577220597226803,0.9554734879890924
0.9568329073860188,0.9552344958026665
0.9581312905899254,0.9562465364735029
0.956719266143458,0.9543687027596245
0.9578040717722434,0.9557781188746072
0.9584167907597149,0.956084078478727
0.9578475055469455,0.9556859943846581
0.9575543154893473,0.9556330228029373
0.9597721435513148,0.9570940817810356
0.9597290640751084,0.9572860373288433
0.9595705557593847,0.9571327917830623
0.9599658320972343,0.9574060649094982
0.960698956207643,0.9585588611712282
0.9603006683325782,0.9577647303516179
0.9603914412176762,0.9578530458482326
0.9606189491654772,0.9584142080057599
0.9605114276242093,0.9571108236354592
0.959933502359483,0.9570225081388444
0.9602943151163675,0.9565834995117402
0.9610598414346745,0.9585423850605258
0.9608295071511447,0.9570397814807099
0.9605516243990172,0.9571001053053785
0.9611193716342247,0.9582423603995086
0.9613364599853507,0.9593226086254034
0.9620055849038178,0.9594558348108685
0.9627533479838982,0.960128697912459
0.9611963429824596,0.9587674699922191
0.9615882615368366,0.9589574767527392
0.9627042373810228,0.9613621916841348
0.9631193061212119,0.9609275235378072
0.9628825864125173,0.9611038002060754
0.9625126343648863,0.9604824913863601
0.962662736143571,0.9609865186438707
0.9624096864951107,0.9604746076559704
