Training Logloss,Validation Logloss
,
0.3892941713331302,0.39544398414200266
0.35272298511170525,0.36448514573614677
0.3189972807543343,0.32597926060705934
0.28324575795183377,0.2987071628974891
0.23976098382598363,0.2576365434157551
0.20836575234224172,0.22220267187816684
0.19100415429528447,0.19452073356706306
0.1566690269682024,0.1655827748053062
0.1329263846927128,0.1386437582853119
0.1156050461800476,0.11836698908840029
0.09377854811469831,0.09276175825786306
0.08834606467143158,0.09314377870550994
0.0712855410543215,0.06939114093555454
0.06368128089721206,0.0681698896010475
0.05273598684047655,0.057792124295756385
0.04701851513894838,0.044933072845882785
0.04046684204984978,0.041605278315904624
0.03084212200911356,0.02862801369011071
0.031153900628791524,0.030447147309516732
0.028002594559807224,0.023118048188040887
0.020074593536912627,0.015764828928300657
0.01779394978350343,0.0138122408757923
0.01765072743158058,0.015544309044252587
0.019008283331703613,0.010788756977038226
0.012584726338394569,0.00812823405204122
0.014236003717905388,0.011216150969872954
0.011807377692689778,0.01010272302055
0.012587535912755746,0.008832197183968306
0.009790528964922872,0.008313292718504998
0.006836536778110593,0.005463637837527352
0.00981924743694982,0.0075953635590246295
0.0070141700050462925,0.005772055140154987
0.010570852993012983,0.009586471390757016
0.006757069999916878,0.004450905969316415
0.010603019864902622,0.004913350102947276
0.005181259050018728,0.0028459480954363594
0.004677563211207045,0.0027197574366347238
0.005193145899920752,0.003962158770602107
0.00560141311714882,0.0053503337071043764
0.0039816614671346505,0.0032389645903932846
0.003434830769515769,0.002789473763533989
0.0037545238557922687,0.004357129626213219
0.0038261935135959317,0.004282599397823035
0.0035766577131603186,0.0007276364918412611
0.005864237198800009,0.005637375991266809
0.0028837330219154433,0.0019682198672072446
0.0028514311998675194,0.0013376902944613146
0.0026454138143611424,0.0021863059557310025
0.004852378307975584,0.0053654069679145745
0.0029538073706928828,0.0012883502265922568
