Training Logloss,Validation Logloss
,
0.4240781004391192,0.41384366641572545
0.38882278525919084,0.38665800557626956
0.35351452338185363,0.35227053644781026
0.3280911246408852,0.339410078080859
0.2937107623058073,0.30091549326315475
0.2659221313588131,0.27363064775063994
0.2509432718414306,0.26279556159407536
0.22645698646420015,0.24001514478098074
0.2111532315429648,0.2271753751369971
0.19887321292057963,0.20656193805114628
0.16745750156600017,0.1777024857867003
0.1566194852839269,0.16323058780395905
0.13689777567936212,0.1406806152775256
0.12782549433651044,0.13348926402653202
0.1211375529915363,0.12115277314726654
0.1108150648503079,0.11180696150474337
0.10205245376525826,0.10345646177776699
0.08733600040278477,0.08004525454205164
0.07916764151984147,0.07342633636537811
0.07624609735471496,0.07147771190809064
0.06554227273831313,0.06074217250236171
0.06522454617828083,0.058745782794599674
0.06011051129636718,0.05537639816054778
0.055678816364818376,0.04851148138857627
0.052456921992167255,0.04492017560501841
0.044130121040367294,0.038798020461775294
0.03942031198246523,0.03228679045671304
0.03886787044254766,0.03176792678886845
0.033897005792621115,0.02634845218783795
0.034319723075987095,0.02766836647626163
0.03195915764910627,0.02386008942428325
0.03009688364673925,0.023306023637537424
0.02498676687457835,0.016970843983218544
0.023391867752379995,0.015629832623807467
0.02370808899518911,0.016451744398437065
0.01895126919552395,0.01297336526976747
0.02169585443339674,0.01563337995969619
0.017041701119892925,0.011023250992765974
0.016028369281491695,0.010521338458253204
0.013837378333720804,0.009216214573158158
0.014272021811703377,0.009491280126644023
0.016853398130039044,0.011262411036053084
0.012165390326762282,0.008597596393217
0.011511564933120687,0.007875154947756207
0.011726347775497935,0.00916471170474636
0.009589758392430302,0.007071826643582049
0.009633843218198553,0.0063654922964609855
0.009202702878817533,0.006909371831031191
0.008801539812873885,0.006695465397274392
0.007900710671299745,0.005356114311775185
